symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2013-12-06,698.85,702.10,-0.0046,0.0256,,0.4738
ADANIPORTS,2013-12-06,163.30,160.40,0.0179,0.0258,,0.4853
BEL,2013-12-06,1046.25,1051.50,-0.0050,0.0064,,0.1204
BOSCHLTD,2013-12-06,8879.40,8924.50,-0.0051,0.0097,,0.1815
CUMMINSIND,2013-12-06,450.35,447.55,0.0062,0.0155,,0.2885
DLF,2013-12-06,155.75,155.95,-0.0013,0.0246,,0.4566
HINDALCO,2013-12-06,120.50,121.75,-0.0103,0.0212,,0.3955
INDHOTEL,2013-12-06,50.20,49.15,0.0211,0.0202,,0.3878
LT,2013-12-06,1096.40,1086.45,0.0091,0.0238,,0.4432
MANAPPURAM,2013-12-06,16.00,16.10,-0.0062,0.0277,,0.5139
MARUTI,2013-12-06,1701.50,1700.15,0.0008,0.0180,,0.3343
PGEL,2013-12-06,166.30,168.10,-0.0108,0.0375,,0.6973
SBIN,2013-12-06,1859.55,1855.95,0.0019,0.0209,,0.3878
SUZLON,2013-12-06,9.65,9.70,-0.0052,0.0378,,0.7012
TRENT,2013-12-06,1040.35,1030.00,0.0100,0.0211,,0.3936
