symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2011-06-15,52152,28084,53.85
BEL,EQ,2011-06-15,13685,8885,64.93
BOSCHLTD,EQ,2011-06-15,6156,5795,94.14
CUMMINSIND,EQ,2011-06-15,65996,45413,68.81
DLF,EQ,2011-06-15,3247956,962875,29.65
HINDALCO,EQ,2011-06-15,9699189,5260036,54.23
INDHOTEL,EQ,2011-06-15,1504380,1066357,70.88
LT,EQ,2011-06-15,626296,330314,52.74
MANAPPURAM,EQ,2011-06-15,862135,666717,77.33
MARUTI,EQ,2011-06-15,175755,31464,17.90
SBIN,EQ,2011-06-15,2055287,952639,46.35
SBIN,N1,2011-06-15,1,1,100.00
SBIN,N2,2011-06-15,56,56,100.00
SBIN,N3,2011-06-15,21,18,85.71
SBIN,N5,2011-06-15,1228,1173,95.52
SBIN,N6,2011-06-15,133,133,100.00
SUZLON,EQ,2011-06-15,7008431,1874436,26.75
TRENT,EQ,2011-06-15,46441,9751,21.00
TRENT,Q1,2011-06-15,243,220,90.53
TRENT,Q2,2011-06-15,30,30,100.00
