symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2018-01-03,57470,22582,39.29
ADANIPORTS,EQ,2018-01-03,4679468,999388,21.36
BEL,EQ,2018-01-03,2795736,1760987,62.99
BOSCHLTD,EQ,2018-01-03,12104,6969,57.58
CUMMINSIND,EQ,2018-01-03,414585,229211,55.29
DIXON,EQ,2018-01-03,83378,27121,32.53
DLF,EQ,2018-01-03,7342607,1234025,16.81
DMART,EQ,2018-01-03,580610,146459,25.23
HINDALCO,EQ,2018-01-03,7285874,2067140,28.37
INDHOTEL,EQ,2018-01-03,1708368,1055303,61.77
INDIGO,EQ,2018-01-03,402883,172224,42.75
LT,EQ,2018-01-03,2720736,1617287,59.44
MANAPPURAM,EQ,2018-01-03,5974354,2117905,35.45
MARUTI,EQ,2018-01-03,658281,375445,57.03
PGEL,EQ,2018-01-03,21448,14055,65.53
SBIN,EQ,2018-01-03,13857373,6941140,50.09
SBIN,N2,2018-01-03,32,32,100.00
SBIN,N5,2018-01-03,423,423,100.00
SUZLON,EQ,2018-01-03,33251247,11261398,33.87
TRENT,EQ,2018-01-03,64624,27554,42.64
