symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2018-01-12,308177,133010,43.16
ADANIPORTS,EQ,2018-01-12,2581486,966797,37.45
BEL,EQ,2018-01-12,3333097,1938856,58.17
BOSCHLTD,EQ,2018-01-12,19820,10816,54.57
CUMMINSIND,EQ,2018-01-12,419434,248009,59.13
DIXON,EQ,2018-01-12,32717,9220,28.18
DLF,EQ,2018-01-12,5842102,682560,11.68
DMART,EQ,2018-01-12,439434,209481,47.67
HINDALCO,EQ,2018-01-12,4435500,1051685,23.71
INDHOTEL,EQ,2018-01-12,1046669,654852,62.57
INDIGO,EQ,2018-01-12,261753,119301,45.58
LT,EQ,2018-01-12,1825056,1040513,57.01
MANAPPURAM,EQ,2018-01-12,6275717,2100124,33.46
MARUTI,EQ,2018-01-12,685141,219721,32.07
PGEL,EQ,2018-01-12,12998,8528,65.61
SBIN,EQ,2018-01-12,17594228,10646451,60.51
SBIN,N2,2018-01-12,12,12,100.00
SBIN,N5,2018-01-12,406,405,99.75
SUZLON,EQ,2018-01-12,60926539,10630707,17.45
TRENT,EQ,2018-01-12,388733,347581,89.41
