symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2018-01-15,287693,172058,59.81
ADANIPORTS,EQ,2018-01-15,1599208,712485,44.55
BEL,EQ,2018-01-15,2995380,2016196,67.31
BOSCHLTD,EQ,2018-01-15,8708,4588,52.69
CUMMINSIND,EQ,2018-01-15,347522,270492,77.83
DIXON,EQ,2018-01-15,57313,17814,31.08
DLF,EQ,2018-01-15,3449870,606037,17.57
DMART,EQ,2018-01-15,283764,107137,37.76
HINDALCO,EQ,2018-01-15,6592272,2243862,34.04
INDHOTEL,EQ,2018-01-15,760974,530257,69.68
INDIGO,EQ,2018-01-15,230413,87256,37.87
LT,EQ,2018-01-15,2386631,1466276,61.44
MANAPPURAM,EQ,2018-01-15,7586853,2119741,27.94
MARUTI,EQ,2018-01-15,385462,186997,48.51
PGEL,EQ,2018-01-15,29503,16589,56.23
SBIN,EQ,2018-01-15,18189668,9466500,52.04
SBIN,N2,2018-01-15,257,213,82.88
SBIN,N5,2018-01-15,218,218,100.00
SUZLON,EQ,2018-01-15,28729965,7233816,25.18
TRENT,EQ,2018-01-15,62360,39533,63.39
