symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2018-01-30,39453,17259,43.75
ADANIPORTS,EQ,2018-01-30,2389618,1237146,51.77
BEL,EQ,2018-01-30,3397580,1381919,40.67
BOSCHLTD,EQ,2018-01-30,8399,4533,53.97
CUMMINSIND,EQ,2018-01-30,301583,194797,64.59
DIXON,EQ,2018-01-30,26626,7890,29.63
DLF,EQ,2018-01-30,5013590,685516,13.67
DMART,EQ,2018-01-30,992399,193866,19.54
HINDALCO,EQ,2018-01-30,5286436,1667241,31.54
INDHOTEL,EQ,2018-01-30,1441740,768934,53.33
INDIGO,EQ,2018-01-30,780898,499964,64.02
LT,EQ,2018-01-30,1988140,961517,48.36
MANAPPURAM,EQ,2018-01-30,3892931,1422151,36.53
MARUTI,EQ,2018-01-30,573988,227058,39.56
PGEL,EQ,2018-01-30,49783,36983,74.29
SBIN,EQ,2018-01-30,25810404,9316567,36.10
SBIN,N2,2018-01-30,40,40,100.00
SBIN,N5,2018-01-30,310,234,75.48
SBIN,N6,2018-01-30,40,40,100.00
SUZLON,EQ,2018-01-30,27580210,6317286,22.91
TRENT,EQ,2018-01-30,85448,58076,67.97
