symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2018-01-24,128734,58050,45.09
ADANIPORTS,EQ,2018-01-24,5201505,2688939,51.70
BEL,EQ,2018-01-24,3483048,1948792,55.95
BOSCHLTD,EQ,2018-01-24,8531,4890,57.32
CUMMINSIND,EQ,2018-01-24,282385,195343,69.18
DIXON,EQ,2018-01-24,16229,7404,45.62
DLF,EQ,2018-01-24,9439889,1485686,15.74
DMART,EQ,2018-01-24,396369,179827,45.37
HINDALCO,EQ,2018-01-24,6409442,1945436,30.35
INDHOTEL,EQ,2018-01-24,1630273,937319,57.49
INDIGO,EQ,2018-01-24,1199288,399752,33.33
LT,EQ,2018-01-24,2147973,1323446,61.61
MANAPPURAM,EQ,2018-01-24,6467358,1513565,23.40
MARUTI,EQ,2018-01-24,568489,231918,40.80
PGEL,EQ,2018-01-24,37660,13758,36.53
SBIN,EQ,2018-01-24,38070520,9689477,25.45
SBIN,N2,2018-01-24,46,30,65.22
SBIN,N5,2018-01-24,227,198,87.22
SBIN,N6,2018-01-24,10,10,100.00
SUZLON,EQ,2018-01-24,20365247,5150031,25.29
TRENT,EQ,2018-01-24,41339,25641,62.03
