symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2017-02-10,1258.00,1225.60,0.0261,0.0233,,0.4490
ADANIPORTS,2017-02-10,311.25,304.80,0.0209,0.0196,,0.3764
BEL,2017-02-10,1543.90,1564.35,-0.0132,0.0161,,0.3038
BOSCHLTD,2017-02-10,22680.40,22966.10,-0.0125,0.0198,,0.3706
CUMMINSIND,2017-02-10,892.30,906.00,-0.0152,0.0180,,0.3401
DLF,2017-02-10,147.90,148.40,-0.0034,0.0257,,0.4757
HINDALCO,2017-02-10,182.05,183.70,-0.0090,0.0253,,0.4700
INDHOTEL,2017-02-10,117.60,117.60,0.0000,0.0198,,0.3668
INDIGO,2017-02-10,836.90,846.45,-0.0113,0.0203,,0.3802
LT,2017-02-10,1501.95,1490.70,0.0075,0.0123,,0.2312
MANAPPURAM,2017-02-10,98.90,98.15,0.0076,0.0331,,0.6133
MARUTI,2017-02-10,6112.25,6157.10,-0.0073,0.0142,,0.2656
PGEL,2017-02-10,194.25,193.15,0.0057,0.0495,,0.9170
SBIN,2017-02-10,276.35,275.85,0.0018,0.0152,,0.2808
SUZLON,2017-02-10,17.20,17.10,0.0058,0.0258,,0.4795
TRENT,2017-02-10,250.15,256.95,-0.0268,0.0373,,0.7031
