symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2010-07-16,219384,133280,60.75
BEL,EQ,2010-07-16,25910,13931,53.77
BOSCHLTD,EQ,2010-07-16,3918,2009,51.28
CUMMINSIND,EQ,2010-07-16,105527,80236,76.03
DLF,EQ,2010-07-16,4978514,1436166,28.85
HINDALCO,EQ,2010-07-16,4468616,1650503,36.94
INDHOTEL,EQ,2010-07-16,637279,324602,50.94
INDHOTEL,N4,2010-07-16,131,39,29.77
LT,EQ,2010-07-16,1106030,791554,71.57
MANAPPURAM,EQ,2010-07-16,231353,189613,81.96
MARUTI,EQ,2010-07-16,184121,64436,35.00
SBIN,EQ,2010-07-16,952807,495639,52.02
SUZLON,EQ,2010-07-16,7668195,1602942,20.90
TRENT,EQ,2010-07-16,73559,20356,27.67
