symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2009-03-04,484588,113433,23.41
BEL,EQ,2009-03-04,93770,73354,78.23
BOSCHLTD,EQ,2009-03-04,63452,62439,98.40
CUMMINSIND,EQ,2009-03-04,174542,165935,95.07
DLF,EQ,2009-03-04,6387897,857462,13.42
HINDALCO,EQ,2009-03-04,4289456,1715627,40.00
INDHOTEL,EQ,2009-03-04,513470,369687,72.00
INDHOTEL,N4,2009-03-04,421,420,99.76
LT,EQ,2009-03-04,2378856,755301,31.75
MARUTI,EQ,2009-03-04,1174421,306352,26.09
SBIN,EQ,2009-03-04,3264174,1038685,31.82
SUZLON,EQ,2009-03-04,14257423,3291771,23.09
TRENT,EQ,2009-03-04,881,680,77.19
TRENT,N1,2009-03-04,2,2,100.00
