symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2021-06-22,1728,1767.65,1728,1739.25,1740,1719.4,125176,218808631.85,7850,INE117A01022
ADANIPORTS,EQ,2021-06-22,740,761.65,738,742.9,741.9,731.05,35597113,26770972571.7,473012,INE742F01042
BEL,EQ,2021-06-22,150,152,149,151.4,151.15,149.2,9420443,1418944504.65,71187,INE263A01024
BOSCHLTD,EQ,2021-06-22,15185,15287.4,15079.5,15128.6,15090,15096.85,19918,302761361.8,6163,INE323A01026
CUMMINSIND,EQ,2021-06-22,829.2,844.05,827.55,833.35,832.35,824.9,736130,615960923.95,19148,INE298A01020
DIXON,EQ,2021-06-22,4629.85,4682.6,4505.1,4554.55,4547,4588.25,278384,1281677344.9,41499,INE935N01020
DLF,EQ,2021-06-22,305,305.85,295.6,296.8,296.15,302.6,6275951,1887053139.15,65026,INE271C01023
DMART,EQ,2021-06-22,3328,3408.45,3320,3373.8,3380,3311,518266,1748278448.25,49835,INE192R01011
HAL,EQ,2021-06-22,1014.05,1021.85,999,1001.05,1000,1007.55,178300,179479601.65,10136,INE066F01012
HINDALCO,EQ,2021-06-22,371,371.85,366.25,367.55,366.65,367.6,9787216,3610704500.15,88270,INE038A01020
INDHOTEL,EQ,2021-06-22,135.5,140.85,134.5,140.05,139.9,133.75,7508845,1039656748.15,49010,INE053A01029
INDIGO,EQ,2021-06-22,1720,1737.95,1707.5,1717.45,1716.5,1719,491436,845395249.2,26435,INE646L01027
LT,EQ,2021-06-22,1470.1,1504.8,1469.55,1499.2,1500,1467.05,3862264,5776832653.55,79969,INE018A01030
MANAPPURAM,EQ,2021-06-22,161.2,164.15,161.2,162.1,162,160.65,4533857,737867485.1,30180,INE522D01027
MARUTI,EQ,2021-06-22,6940,7299.95,6930,7265.4,7257.5,6899.9,1757310,12654804727.6,171579,INE585B01010
PGEL,EQ,2021-06-22,434.4,434.4,434.4,434.4,434.4,413.75,8772,3810556.8,156,INE457L01011
SBIN,EQ,2021-06-22,423,425.45,417.3,418.65,418.25,419.75,28442965,12008122743.65,238271,INE062A01020
SUZLON,EQ,2021-06-22,8.2,8.2,8,8.2,8.2,7.85,79499874,650854051.4,25178,INE040H01021
TRENT,EQ,2021-06-22,861,864.4,849,853,854.5,853.25,427455,364814701.05,12038,INE849A01020
