symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2013-05-17,1728876,132977,7.69
ADANIPORTS,EQ,2013-05-17,9076436,6960951,76.69
BEL,EQ,2013-05-17,19216,8545,44.47
BOSCHLTD,EQ,2013-05-17,1150,943,82.00
CUMMINSIND,EQ,2013-05-17,267258,178772,66.89
DLF,EQ,2013-05-17,6458964,932613,14.44
HINDALCO,EQ,2013-05-17,5189367,2073507,39.96
INDHOTEL,EQ,2013-05-17,340733,222162,65.20
LT,EQ,2013-05-17,1528877,744957,48.73
MANAPPURAM,EQ,2013-05-17,3322196,2236721,67.33
MARUTI,EQ,2013-05-17,288440,109560,37.98
SBIN,EQ,2013-05-17,1689327,421876,24.97
SBIN,N1,2013-05-17,7,7,100.00
SBIN,N3,2013-05-17,20,10,50.00
SBIN,N5,2013-05-17,81,76,93.83
SUZLON,EQ,2013-05-17,6479320,2398952,37.02
TRENT,EQ,2013-05-17,14484,12413,85.70
