symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2013-05-29,154169,67379,43.70
ADANIPORTS,EQ,2013-05-29,1839294,1146730,62.35
BEL,EQ,2013-05-29,4824,3931,81.49
BOSCHLTD,EQ,2013-05-29,2326,1832,78.76
CUMMINSIND,EQ,2013-05-29,221345,180010,81.33
DLF,EQ,2013-05-29,6212618,1238004,19.93
HINDALCO,EQ,2013-05-29,5256339,2516134,47.87
INDHOTEL,EQ,2013-05-29,225721,127949,56.68
LT,EQ,2013-05-29,995456,434403,43.64
MANAPPURAM,EQ,2013-05-29,1430359,1005046,70.27
MARUTI,EQ,2013-05-29,457835,159307,34.80
MARUTI,IL,2013-05-29,4663,4663,100.00
PGEL,EQ,2013-05-29,65546,65273,99.58
SBIN,EQ,2013-05-29,1683891,620982,36.88
SBIN,N1,2013-05-29,20,10,50.00
SBIN,N3,2013-05-29,70,69,98.57
SBIN,N5,2013-05-29,567,522,92.06
SUZLON,EQ,2013-05-29,3999690,1469153,36.73
TRENT,EQ,2013-05-29,11934,3425,28.70
