symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2014-03-06,846442,151058,17.85
ADANIPORTS,EQ,2014-03-06,1618425,722867,44.66
BEL,EQ,2014-03-06,78851,73314,92.98
BOSCHLTD,EQ,2014-03-06,4141,3362,81.19
CUMMINSIND,EQ,2014-03-06,379757,254294,66.96
DLF,EQ,2014-03-06,8721037,1496563,17.16
HINDALCO,EQ,2014-03-06,16609108,9042335,54.44
INDHOTEL,EQ,2014-03-06,708764,467760,66.00
LT,EQ,2014-03-06,1732320,970439,56.02
MANAPPURAM,EQ,2014-03-06,1342442,615570,45.85
MARUTI,EQ,2014-03-06,422906,111481,26.36
PGEL,EQ,2014-03-06,112078,21559,19.24
SBIN,EQ,2014-03-06,2260431,881929,39.02
SBIN,N3,2014-03-06,85,71,83.53
SBIN,N4,2014-03-06,1,1,100.00
SBIN,N5,2014-03-06,212,198,93.40
SUZLON,EQ,2014-03-06,2992805,1115531,37.27
TRENT,EQ,2014-03-06,11780,8513,72.27
