symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2014-03-26,186156,43611,23.43
ADANIPORTS,EQ,2014-03-26,1836011,1203608,65.56
BEL,EQ,2014-03-26,66581,55944,84.02
BOSCHLTD,EQ,2014-03-26,10965,7682,70.06
CUMMINSIND,EQ,2014-03-26,112353,67827,60.37
DLF,EQ,2014-03-26,8251239,1712606,20.76
HINDALCO,EQ,2014-03-26,14059505,6281807,44.68
INDHOTEL,EQ,2014-03-26,477231,373591,78.28
LT,EQ,2014-03-26,2826162,1411740,49.95
MANAPPURAM,EQ,2014-03-26,1436316,875133,60.93
MARUTI,EQ,2014-03-26,634815,286812,45.18
MARUTI,IL,2014-03-26,104105,104105,100.00
PGEL,EQ,2014-03-26,31701,18427,58.13
SBIN,EQ,2014-03-26,2027938,1101246,54.30
SBIN,N1,2014-03-26,38,38,100.00
SBIN,N2,2014-03-26,80,80,100.00
SBIN,N3,2014-03-26,91,91,100.00
SBIN,N4,2014-03-26,221,182,82.35
SBIN,N5,2014-03-26,1061,1028,96.89
SUZLON,EQ,2014-03-26,5921695,2832441,47.83
TRENT,EQ,2014-03-26,19839,15746,79.37
