symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2023-03-31,3391.45,3391.00,3420.00,3350.10,3355.00,3365.15,3382.75,329944,11161.18,44006,135734,41.14
ADANIPORTS,EQ,2023-03-31,636.65,643.90,655.40,627.35,631.95,631.90,638.68,9466910,60463.31,134957,1265819,13.37
BEL,EQ,2023-03-31,91.55,94.25,98.45,94.25,97.50,97.55,97.43,64455094,62797.25,155580,31431758,48.77
BOSCHLTD,EQ,2023-03-31,18977.15,18960.00,19504.95,18900.05,19200.05,19369.90,19311.84,46121,8906.81,13506,21677,47.00
CUMMINSIND,EQ,2023-03-31,1639.85,1645.00,1657.80,1626.25,1627.30,1629.60,1636.42,559036,9148.19,48774,331900,59.37
DIXON,EQ,2023-03-31,2793.55,2818.10,2873.95,2794.50,2860.00,2861.30,2843.84,199449,5672.01,17693,77592,38.90
DLF,EQ,2023-03-31,352.55,354.35,360.75,354.20,355.95,356.70,357.73,4167504,14908.36,80113,2186741,52.47
DMART,EQ,2023-03-31,3325.45,3325.00,3415.00,3325.00,3411.00,3401.05,3393.61,286361,9717.98,27004,187940,65.63
HAL,EQ,2023-03-31,2706.75,2719.70,2846.00,2716.65,2733.40,2731.10,2784.25,3120877,86892.90,140771,998475,31.99
HINDALCO,EQ,2023-03-31,399.05,404.05,410.30,401.10,403.20,405.35,405.82,7468634,30309.57,153206,3399819,45.52
INDHOTEL,EQ,2023-03-31,319.05,320.50,326.80,318.85,324.00,324.35,323.38,3928162,12703.00,49905,2384625,60.71
INDIGO,EQ,2023-03-31,1825.35,1834.50,1916.20,1833.00,1915.00,1910.65,1902.17,1498501,28503.97,61205,874764,58.38
LT,EQ,2023-03-31,2147.45,2156.50,2176.95,2150.55,2165.05,2164.20,2163.61,1489542,32227.85,96841,907452,60.92
MANAPPURAM,EQ,2023-03-31,122.35,122.35,124.25,121.05,123.90,123.70,123.10,7856004,9670.69,37247,3412752,43.44
MARUTI,EQ,2023-03-31,8295.30,8325.95,8370.00,8257.05,8302.00,8292.15,8298.89,478757,39731.52,60862,343580,71.77
PAYTM,EQ,2023-03-31,629.35,629.50,655.90,624.35,634.10,636.80,644.32,8986663,57902.55,140552,3312666,36.86
PGEL,EQ,2023-03-31,1350.00,1369.00,1369.00,1318.95,1332.00,1332.35,1343.69,26130,351.11,2477,19004,72.73
SBIN,EQ,2023-03-31,516.50,520.65,524.90,519.35,523.00,523.75,522.06,17356345,90611.33,210617,6388153,36.81
SUZLON,EQ,2023-03-31,7.95,8.05,8.25,7.85,7.90,7.90,8.00,61243637,4896.51,29595,24268337,39.63
TRENT,EQ,2023-03-31,1335.85,1336.00,1389.00,1336.00,1376.50,1374.95,1365.60,675734,9227.83,36699,324983,48.09
