symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2018-01-04,1433.30,1414.45,0.0132,0.0101,,0.1968
ADANIPORTS,2018-01-04,409.85,407.65,0.0054,0.0142,,0.2636
BEL,2018-01-04,180.05,181.00,-0.0053,0.0124,,0.2312
BOSCHLTD,2018-01-04,19652.65,19692.95,-0.0020,0.0135,,0.2503
CUMMINSIND,2018-01-04,972.95,931.35,0.0437,0.0149,,0.3439
DIXON,2018-01-04,4127.40,4200.45,-0.0175,0.0336,,0.6286
DLF,2018-01-04,257.50,258.30,-0.0031,0.0243,,0.4509
DMART,2018-01-04,1203.10,1184.55,0.0155,0.0145,,0.2789
HINDALCO,2018-01-04,279.80,276.50,0.0119,0.0173,,0.3248
INDHOTEL,2018-01-04,125.90,121.35,0.0368,0.0145,,0.3191
INDIGO,2018-01-04,1213.65,1208.40,0.0043,0.0163,,0.3019
LT,2018-01-04,1315.70,1275.30,0.0312,0.0112,,0.2541
MANAPPURAM,2018-01-04,119.80,119.40,0.0033,0.0292,,0.5407
MARUTI,2018-01-04,9386.25,9416.60,-0.0032,0.0135,,0.2503
PGEL,2018-01-04,442.05,415.10,0.0629,0.0255,,0.5560
SBIN,2018-01-04,308.50,302.85,0.0185,0.0189,,0.3611
SUZLON,2018-01-04,15.80,15.75,0.0032,0.0204,,0.3783
TRENT,2018-01-04,332.40,328.50,0.0118,0.0157,,0.2961
