symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2025-07-30,5554.00,5579.00,-0.0045,0.0209,0.0209,0.3993
ADANIPORTS,2025-07-30,1394.00,1395.90,-0.0014,0.0223,0.0223,0.4260
BEL,2025-07-30,386.50,388.25,-0.0045,0.0211,0.0211,0.4031
BOSCHLTD,2025-07-30,40060.00,39920.00,0.0035,0.0157,0.0156,0.2980
CUMMINSIND,2025-07-30,3582.00,3535.20,0.0132,0.0201,0.0201,0.3840
DIXON,2025-07-30,16765.00,16784.00,-0.0011,0.0251,0.0251,0.4795
DLF,2025-07-30,788.80,800.35,-0.0145,0.0209,0.0209,0.3993
DMART,2025-07-30,4281.60,3999.10,0.0683,0.0175,0.0181,0.3458
ETERNAL,2025-07-30,303.45,306.55,-0.0102,0.0264,0.0263,0.5025
HAL,2025-07-30,4545.00,4498.10,0.0104,0.0228,0.0228,0.4356
HINDALCO,2025-07-30,688.80,692.70,-0.0056,0.0185,0.0185,0.3534
INDHOTEL,2025-07-30,744.90,748.20,-0.0044,0.0202,0.0202,0.3859
INDIGO,2025-07-30,5740.00,5756.00,-0.0028,0.0181,0.0181,0.3458
LT,2025-07-30,3665.10,3495.50,0.0474,0.0156,0.0159,0.3038
MANAPPURAM,2025-07-30,256.55,258.85,-0.0089,0.0239,0.0238,0.4547
MARUTI,2025-07-30,12618.00,12469.00,0.0119,0.0130,0.0130,0.2484
PAYTM,2025-07-30,1068.20,1073.15,-0.0046,0.0316,0.0315,0.6018
PGEL,2025-07-30,805.40,806.90,-0.0019,0.0340,0.0339,0.6477
SBIN,2025-07-30,801.65,799.20,0.0031,0.0149,0.0148,0.2828
SUZLON,2025-07-30,61.21,61.79,-0.0094,0.0287,0.0287,0.5483
TRENT,2025-07-30,5043.50,5001.50,0.0084,0.0256,0.0255,0.4872
