symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2025-07-07,5844.00,5862.00,-0.0031,0.0214,0.0214,0.4088
ADANIPORTS,2025-07-07,1435.60,1424.40,0.0078,0.0231,0.0231,0.4413
BEL,2025-07-07,417.10,427.55,-0.0247,0.0218,0.0218,0.4165
BOSCHLTD,2025-07-07,36045.00,35930.00,0.0032,0.0154,0.0154,0.2942
CUMMINSIND,2025-07-07,3436.10,3342.00,0.0278,0.0207,0.0207,0.3955
DIXON,2025-07-07,15433.00,15202.00,0.0151,0.0260,0.0260,0.4967
DLF,2025-07-07,832.50,836.00,-0.0042,0.0214,0.0213,0.4069
DMART,2025-07-07,4236.30,4261.10,-0.0058,0.0181,0.0180,0.3439
ETERNAL,2025-07-07,258.55,261.40,-0.0110,0.0259,0.0259,0.4948
HAL,2025-07-07,5012.60,4993.20,0.0039,0.0235,0.0234,0.4471
HINDALCO,2025-07-07,692.10,699.45,-0.0106,0.0192,0.0192,0.3668
INDHOTEL,2025-07-07,737.15,747.55,-0.0140,0.0208,0.0208,0.3974
INDIGO,2025-07-07,5748.00,5753.00,-0.0009,0.0187,0.0187,0.3573
LT,2025-07-07,3581.40,3594.60,-0.0037,0.0161,0.0160,0.3057
MANAPPURAM,2025-07-07,271.05,276.65,-0.0204,0.0245,0.0245,0.4681
MARUTI,2025-07-07,12520.00,12646.00,-0.0100,0.0133,0.0133,0.2541
PAYTM,2025-07-07,920.70,930.85,-0.0110,0.0324,0.0323,0.6171
PGEL,2025-07-07,759.15,754.50,0.0061,0.0348,0.0347,0.6629
SBIN,2025-07-07,806.85,811.85,-0.0062,0.0153,0.0153,0.2923
SUZLON,2025-07-07,65.88,65.53,0.0053,0.0295,0.0295,0.5636
TRENT,2025-07-07,5499.00,5455.50,0.0079,0.0264,0.0264,0.5044
