symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2020-04-28,873.40,883.45,-0.0114,0.0256,,0.4776
ADANIPORTS,2020-04-28,272.95,271.15,0.0066,0.0410,,0.7604
BEL,2020-04-28,73.25,73.65,-0.0054,0.0468,,0.8674
BOSCHLTD,2020-04-28,9982.90,10114.65,-0.0131,0.0429,,0.7967
CUMMINSIND,2020-04-28,386.25,369.65,0.0439,0.0464,,0.8846
DIXON,2020-04-28,4317.95,4200.65,0.0275,0.0418,,0.7852
DLF,2020-04-28,138.00,133.00,0.0369,0.0490,,0.9247
DMART,2020-04-28,2305.75,2323.85,-0.0078,0.0326,,0.6056
HAL,2020-04-28,519.70,528.20,-0.0162,0.0251,,0.4719
HINDALCO,2020-04-28,108.75,108.20,0.0051,0.0606,,1.1234
INDHOTEL,2020-04-28,75.10,74.20,0.0121,0.0482,,0.8941
INDIGO,2020-04-28,908.30,871.10,0.0418,0.0417,,0.7967
LT,2020-04-28,857.15,855.25,0.0022,0.0411,,0.7623
MANAPPURAM,2020-04-28,129.80,114.40,0.1263,0.0694,,1.4157
MARUTI,2020-04-28,5052.70,5056.35,-0.0007,0.0558,,1.0336
PGEL,2020-04-28,35.70,35.30,0.0113,0.0470,,0.8731
SBIN,2020-04-28,184.30,180.90,0.0186,0.0425,,0.7929
SUZLON,2020-04-28,2.69,2.65,0.0150,0.0487,,0.9056
TRENT,2020-04-28,491.75,494.00,-0.0046,0.0497,,0.9209
