symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2010-12-08,800.45,803.9,785,792.35,790.6,803.2,39399,31228767.25,,
BEL,EQ,2010-12-08,1760,1790,1748.1,1755.45,1757.8,1781.9,8641,15256748.75,,
BOSCHLTD,EQ,2010-12-08,6270,6364,6270,6306.75,6300,6275.5,1495,9438659,,
CUMMINSIND,EQ,2010-12-08,770,777.15,763,767.95,766,769.05,30004,23108866.25,,
DLF,EQ,2010-12-08,298,302.85,288.8,290.05,288.8,297.9,7047354,2084460810.95,,
HINDALCO,EQ,2010-12-08,225.95,225.95,220.1,222,220.75,226.8,7545929,1677493531.6,,
INDHOTEL,EQ,2010-12-08,95.2,95.95,93.25,93.75,93.75,95.9,497005,46985703.65,,
LT,EQ,2010-12-08,2021.5,2021.5,1985,1994.15,1998.9,2016.5,914755,1827555815.55,,
MANAPPURAM,EQ,2010-12-08,143,146,135.1,136.8,137,144.75,2340023,325799245.6,,
MARUTI,EQ,2010-12-08,1430,1444.7,1392.15,1417.15,1422,1428.65,309194,438528562.15,,
SBIN,EQ,2010-12-08,2850,2860,2792,2805,2806,2864.5,3475292,9819287734.7,,
SUZLON,EQ,2010-12-08,51.35,51.35,50,50.35,50.35,51.05,8894252,449101457.2,,
TRENT,EQ,2010-12-08,891.7,899,873,874.5,878,887.5,4821,4233409.15,,
