symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2025-04-17,1143784,296068,25.88
ADANIPORTS,EQ,2025-04-17,4280765,1809658,42.27
BEL,EQ,2025-04-17,13609937,6168047,45.32
BOSCHLTD,EQ,2025-04-17,10197,3755,36.82
CUMMINSIND,EQ,2025-04-17,468043,234393,50.08
DIXON,EQ,2025-04-17,365315,128089,35.06
DLF,EQ,2025-04-17,3423114,1093841,31.95
DMART,EQ,2025-04-17,1020665,637093,62.42
ETERNAL,EQ,2025-04-17,70125937,29653537,42.29
HAL,EQ,2025-04-17,1216496,466871,38.38
HINDALCO,EQ,2025-04-17,4518317,1915188,42.39
INDHOTEL,EQ,2025-04-17,1753598,997778,56.90
INDIGO,EQ,2025-04-17,1172355,738623,63.00
LT,EQ,2025-04-17,3209331,1769268,55.13
MANAPPURAM,EQ,2025-04-17,6160697,3037114,49.30
MARUTI,EQ,2025-04-17,302146,137435,45.49
PAYTM,EQ,2025-04-17,4012959,975108,24.30
PGEL,EQ,2025-04-17,896364,352471,39.32
SBIN,EQ,2025-04-17,27034818,14120137,52.23
SUZLON,EQ,2025-04-17,54279879,18607297,34.28
TRENT,EQ,2025-04-17,1464066,515095,35.18
