symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2025-04-25,638225,337899,52.94
ADANIPORTS,EQ,2025-04-25,3628854,1723651,47.50
BEL,EQ,2025-04-25,20307004,8825901,43.46
BOSCHLTD,EQ,2025-04-25,29555,15988,54.10
CUMMINSIND,EQ,2025-04-25,524622,258521,49.28
DIXON,EQ,2025-04-25,609389,140897,23.12
DLF,EQ,2025-04-25,4496994,2015143,44.81
DMART,EQ,2025-04-25,540513,311301,57.59
ETERNAL,EQ,2025-04-25,32437650,15701800,48.41
HAL,EQ,2025-04-25,2298293,734384,31.95
HINDALCO,EQ,2025-04-25,3925971,1667166,42.47
INDHOTEL,EQ,2025-04-25,6232065,2935293,47.10
INDIGO,EQ,2025-04-25,1913262,1069952,55.92
LT,EQ,2025-04-25,2004819,1201395,59.93
MANAPPURAM,EQ,2025-04-25,7106833,2998542,42.19
MARUTI,EQ,2025-04-25,906266,421477,46.51
PAYTM,EQ,2025-04-25,4434636,907683,20.47
PGEL,EQ,2025-04-25,1959559,857437,43.76
SBIN,EQ,2025-04-25,13131038,6101067,46.46
SUZLON,EQ,2025-04-25,104362729,33809022,32.40
TRENT,EQ,2025-04-25,1030377,384118,37.28
