symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2021-06-23,747874,306341,40.96
ADANIPORTS,EQ,2021-06-23,31168761,4159861,13.35
BEL,EQ,2021-06-23,121297926,19579511,16.14
BOSCHLTD,EQ,2021-06-23,43267,26042,60.19
CUMMINSIND,EQ,2021-06-23,558645,167938,30.06
DIXON,EQ,2021-06-23,254051,125972,49.59
DLF,EQ,2021-06-23,5070124,736837,14.53
DMART,EQ,2021-06-23,244160,111107,45.51
HAL,EQ,2021-06-23,556878,128027,22.99
HINDALCO,EQ,2021-06-23,14295574,3251898,22.75
INDHOTEL,EQ,2021-06-23,11319951,4341091,38.35
INDIGO,EQ,2021-06-23,574750,222961,38.79
LT,EQ,2021-06-23,1818874,959493,52.75
MANAPPURAM,EQ,2021-06-23,3662994,1333247,36.40
MARUTI,EQ,2021-06-23,2227399,1032732,46.36
PGEL,EQ,2021-06-23,107589,61397,57.07
SBIN,EQ,2021-06-23,27564829,4961124,18.00
SUZLON,EQ,2021-06-23,213479312,75170423,35.21
TRENT,EQ,2021-06-23,437812,150940,34.48
