symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2010-06-02,855,861.45,845.35,854.45,854,854.3,143007,122162508.55,,
BEL,EQ,2010-06-02,1705.45,1735.7,1672.5,1699.8,1700,1705.45,77470,131595892.9,,
BOSCHLTD,EQ,2010-06-02,4950,4950,4880.15,4947.25,4949.7,4907.6,3187,15652412.35,,
CUMMINSIND,EQ,2010-06-02,564,564,544.05,551.4,548.3,556.8,96853,53459914.85,,
DLF,EQ,2010-06-02,271,274.95,266.05,273.2,274.5,270.9,5930717,1601918430.85,,
HINDALCO,EQ,2010-06-02,143,145.3,139.6,142.7,143.6,143.6,14440374,2050921050.7,,
INDHOTEL,EQ,2010-06-02,103.25,103.25,98.85,100.25,100.7,103.05,2444507,244837613.85,,
LT,EQ,2010-06-02,1605,1638,1585,1631.55,1634.7,1593.6,1184074,1911880570.85,,
MARUTI,EQ,2010-06-02,1261,1286,1261,1278.25,1278.25,1257,785644,1003081692.35,,
SBIN,EQ,2010-06-02,2212.2,2267,2210,2258.25,2260,2209.65,1234250,2760928438.15,,
SUZLON,EQ,2010-06-02,56,56.5,53.45,54.2,54.45,55.6,26085305,1423417878.55,,
TRENT,EQ,2010-06-02,820,828.85,805.2,825,825,810.55,3705,3047904.05,,
