symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2010-06-08,854.5,863.9,850.2,852.9,854.55,858.75,128087,109679980.5,,
BEL,EQ,2010-06-08,1675.4,1700,1657,1665.6,1660.9,1689.6,69676,116787217.9,,
BOSCHLTD,EQ,2010-06-08,5002,5060,5000.05,5021.3,5035,5045.3,749,3777289.35,,
CUMMINSIND,EQ,2010-06-08,558.95,570.15,555.5,566.45,567,555,131584,74392071.55,,
DLF,EQ,2010-06-08,264.5,268,255,257.3,258,263.9,7055277,1844415787.2,,
HINDALCO,EQ,2010-06-08,141,142.45,131.3,132.15,132.5,140.65,21279339,2895169553.1,,
INDHOTEL,EQ,2010-06-08,98.45,99.5,96.1,96.6,97.05,97.1,1123547,110321254.8,,
LT,EQ,2010-06-08,1645,1653.5,1619,1627.4,1627,1640.2,905463,1482372722.8,,
MARUTI,EQ,2010-06-08,1319.9,1337.5,1286.5,1294.35,1294.5,1315.45,608641,802427835.2,,
SBIN,EQ,2010-06-08,2288,2331.45,2268.6,2283.8,2288.95,2286.75,1401834,3234013682.05,,
SUZLON,EQ,2010-06-08,54.6,55.2,53.5,53.6,53.7,54.6,11642996,632381243.65,,
TRENT,EQ,2010-06-08,835,868.8,835,861.1,857.35,851.1,4156,3572069.8,,
