symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2024-02-28,5450.50,5440.00,5552.00,5380.25,5429.00,5428.60,5466.08,785448,42933.23,82003,158766,20.21
ADANIPORTS,EQ,2024-02-28,1329.45,1334.50,1334.90,1295.15,1296.00,1299.50,1311.70,2121625,27829.27,90788,588596,27.74
BEL,EQ,2024-02-28,205.35,206.20,209.00,201.45,205.00,205.65,205.80,38996363,80256.22,204032,16279853,41.75
BOSCHLTD,EQ,2024-02-28,28865.45,29065.00,29150.00,28211.15,28300.00,28327.55,28642.24,28212,8080.55,14761,9682,34.32
CUMMINSIND,EQ,2024-02-28,2754.10,2760.00,2775.45,2700.00,2706.00,2714.60,2743.28,409541,11234.88,38469,196830,48.06
DIXON,EQ,2024-02-28,6761.25,6731.05,6819.10,6521.25,6538.00,6542.65,6660.26,457909,30497.92,51232,175230,38.27
DLF,EQ,2024-02-28,916.40,914.20,919.95,893.60,898.50,899.00,904.94,3541248,32046.19,82150,1307279,36.92
DMART,EQ,2024-02-28,3852.20,3856.40,3948.30,3838.10,3851.80,3850.00,3898.29,505405,19702.15,54484,191742,37.94
HAL,EQ,2024-02-28,3095.50,3114.00,3170.00,3061.25,3080.15,3085.20,3126.36,2725678,85214.50,163087,803863,29.49
HINDALCO,EQ,2024-02-28,509.65,512.50,514.45,501.75,502.55,504.40,507.63,4406098,22366.85,79878,1922270,43.63
INDHOTEL,EQ,2024-02-28,589.25,588.05,590.00,566.30,568.60,570.90,574.38,3555297,20420.85,53689,1603949,45.11
INDIGO,EQ,2024-02-28,3183.00,3190.00,3202.05,3098.05,3101.85,3125.90,3165.17,506498,16031.55,46392,267758,52.86
LT,EQ,2024-02-28,3506.45,3505.00,3513.00,3446.15,3463.05,3470.20,3474.86,1666903,57922.55,144188,1018370,61.09
MANAPPURAM,EQ,2024-02-28,179.10,179.45,180.45,170.90,172.90,172.55,175.29,6548313,11478.54,45643,3065843,46.82
MARUTI,EQ,2024-02-28,11500.65,11471.00,11498.95,11130.00,11160.00,11152.80,11276.73,358812,40462.26,60022,188173,52.44
PAYTM,EQ,2024-02-28,427.55,432.00,432.00,406.20,406.20,406.20,412.82,4426529,18273.76,75882,2612194,59.01
PGEL,EQ,2024-02-28,1837.90,1840.05,1863.80,1802.20,1802.70,1810.85,1827.21,16813,307.21,3315,9371,55.74
SBIN,EQ,2024-02-28,749.85,749.85,756.75,741.00,743.00,742.50,747.76,11263318,84222.55,283338,3255416,28.90
SUZLON,BE,2024-02-28,44.55,44.60,44.65,42.35,43.00,43.20,42.95,36887600,15843.86,137715,-,-
TRENT,EQ,2024-02-28,3937.50,3939.95,3954.95,3885.00,3920.00,3924.80,3920.34,411252,16122.46,48746,241744,58.78
