symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2023-08-25,4336.95,4339.95,4345.00,4220.20,4253.15,4244.50,4266.65,220479,9407.07,26449,115578,52.42
ADANIPORTS,EQ,2023-08-25,822.35,823.00,830.40,803.50,806.00,806.60,813.43,4442243,36134.67,83230,1579374,35.55
BEL,EQ,2023-08-25,134.40,137.25,137.95,133.05,133.20,133.40,135.26,33919926,45879.55,106119,17415671,51.34
BOSCHLTD,EQ,2023-08-25,18363.95,18339.90,18505.85,18219.55,18299.00,18279.35,18385.34,28473,5234.86,6421,16732,58.76
CUMMINSIND,EQ,2023-08-25,1720.25,1718.05,1745.00,1707.00,1714.50,1714.75,1720.00,1216603,20925.62,54044,762299,62.66
DIXON,EQ,2023-08-25,4947.10,4872.35,5007.50,4840.10,4848.00,4859.75,4913.67,555414,27291.22,53178,72161,12.99
DLF,EQ,2023-08-25,483.55,481.45,483.00,473.10,474.75,475.25,477.15,1992979,9509.41,31647,487107,24.44
DMART,EQ,2023-08-25,3561.50,3554.00,3573.65,3530.05,3533.00,3534.60,3551.63,254513,9039.37,21900,193064,75.86
HAL,EQ,2023-08-25,3965.45,3988.80,4019.00,3892.10,3900.00,3910.40,3941.61,1170892,46152.04,72493,307713,26.28
HINDALCO,EQ,2023-08-25,456.50,453.00,454.30,448.90,449.85,450.00,451.31,3304204,14912.09,41447,1452876,43.97
INDHOTEL,EQ,2023-08-25,401.95,400.50,401.05,390.70,391.80,392.00,395.00,2242422,8857.54,49136,1072466,47.83
INDIGO,EQ,2023-08-25,2482.65,2470.45,2492.40,2450.95,2468.00,2458.15,2477.25,716506,17749.63,63788,491821,68.64
LT,EQ,2023-08-25,2688.15,2677.45,2682.70,2631.00,2632.00,2638.40,2647.37,1408427,37286.26,90518,799158,56.74
MANAPPURAM,EQ,2023-08-25,142.25,141.85,143.45,135.30,140.20,139.60,140.16,21303267,29858.50,54845,9767709,45.85
MARUTI,EQ,2023-08-25,9573.70,9554.00,9624.75,9485.00,9513.70,9505.70,9558.47,346449,33115.21,41180,193128,55.75
PAYTM,EQ,2023-08-25,904.45,919.00,938.65,888.00,898.00,899.20,911.71,7801009,71122.42,180303,2119474,27.17
PGEL,EQ,2023-08-25,1647.55,1644.80,1733.05,1635.00,1718.80,1717.80,1695.36,103761,1759.12,8354,48614,46.85
SBIN,EQ,2023-08-25,576.95,573.80,575.30,567.20,569.70,569.95,571.20,12271885,70096.93,198589,3434185,27.98
SUZLON,EQ,2023-08-25,21.50,21.65,22.55,21.55,22.55,22.40,22.11,166449370,36802.95,125526,73352916,44.07
TRENT,EQ,2023-08-25,2069.05,2062.05,2062.05,2000.00,2013.00,2014.00,2014.90,766297,15440.14,39774,375231,48.97
