symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2023-08-16,4354.70,4354.70,4400.00,4255.10,4299.50,4299.85,4300.02,295770,12718.18,34659,133949,45.29
ADANIPORTS,EQ,2023-08-16,787.15,786.00,786.00,772.45,774.85,776.10,776.30,11481440,89130.94,114239,6448702,56.17
BEL,EQ,2023-08-16,130.50,130.75,131.90,129.45,131.50,131.30,130.85,7062446,9240.97,46459,3434570,48.63
BOSCHLTD,EQ,2023-08-16,18099.60,18129.95,18217.90,17990.00,18170.00,18185.75,18126.13,10178,1844.88,3558,3370,33.11
CUMMINSIND,EQ,2023-08-16,1741.90,1739.70,1754.90,1715.00,1736.75,1729.85,1736.87,968798,16826.72,68983,436621,45.07
DIXON,EQ,2023-08-16,4651.25,4648.00,4770.00,4585.00,4750.00,4753.10,4680.39,551326,25804.22,52386,91551,16.61
DLF,EQ,2023-08-16,470.95,468.00,479.60,465.30,477.65,478.05,473.36,2644594,12518.35,55988,839346,31.74
DMART,EQ,2023-08-16,3509.30,3527.95,3527.95,3491.25,3500.00,3499.35,3505.61,321024,11253.86,38391,242100,75.41
HAL,EQ,2023-08-16,3878.85,3880.05,3915.00,3831.00,3908.00,3900.15,3869.78,661278,25590.00,51794,206150,31.17
HINDALCO,EQ,2023-08-16,450.80,447.00,448.00,439.00,444.00,445.20,442.27,5066857,22409.37,64438,1995000,39.37
INDHOTEL,EQ,2023-08-16,383.15,381.00,384.90,378.00,383.20,383.20,382.37,2673943,10224.29,41423,917426,34.31
INDIGO,EQ,2023-08-16,2549.10,2468.00,2480.00,2432.05,2458.00,2458.65,2451.40,12656820,310269.19,165227,7303439,57.70
LT,EQ,2023-08-16,2659.90,2669.00,2695.00,2652.05,2689.20,2691.05,2677.57,1703875,45622.52,72956,1156834,67.89
MANAPPURAM,EQ,2023-08-16,147.30,147.20,149.70,144.25,149.70,148.75,147.99,13099145,19385.65,30129,8055231,61.49
MARUTI,EQ,2023-08-16,9321.65,9334.00,9437.75,9254.15,9402.40,9419.55,9346.20,336363,31437.16,40265,176211,52.39
PAYTM,EQ,2023-08-16,863.80,857.70,881.00,855.80,879.00,874.45,867.35,1921859,16669.23,54663,841723,43.80
PGEL,EQ,2023-08-16,1607.50,1628.00,1630.00,1597.95,1598.00,1605.10,1619.77,16498,267.23,3379,8646,52.41
SBIN,EQ,2023-08-16,560.80,558.80,566.40,554.00,565.05,565.35,563.54,15725767,88620.34,190829,5994932,38.12
SUZLON,EQ,2023-08-16,20.05,20.05,20.50,20.05,20.30,20.25,20.26,66006572,13371.83,59249,32510454,49.25
TRENT,EQ,2023-08-16,1929.60,1929.00,1967.00,1906.40,1965.00,1956.55,1947.01,1232266,23992.32,61503,374558,30.40
