symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2023-08-21,4279.50,4298.80,4331.20,4251.00,4319.30,4317.20,4289.24,294745,12642.32,28805,139615,47.37
ADANIPORTS,EQ,2023-08-21,835.90,840.10,864.10,838.50,857.55,858.15,855.44,17432300,149123.41,213088,7683214,44.07
BEL,EQ,2023-08-21,127.15,127.20,129.70,127.15,129.65,129.25,128.40,5063202,6501.09,41914,2623429,51.81
BOSCHLTD,EQ,2023-08-21,18288.10,18319.50,18337.90,18175.05,18244.00,18263.25,18259.06,12593,2299.36,4070,6024,47.84
CUMMINSIND,EQ,2023-08-21,1731.00,1744.95,1758.50,1736.05,1750.50,1752.10,1751.60,589097,10318.60,35111,287532,48.81
DIXON,EQ,2023-08-21,4737.80,4749.95,4909.90,4730.10,4909.00,4893.75,4843.24,778262,37693.09,63515,142700,18.34
DLF,EQ,2023-08-21,474.05,474.05,483.35,474.05,481.50,481.85,479.23,2359743,11308.49,32753,963867,40.85
DMART,EQ,2023-08-21,3540.95,3540.00,3565.00,3522.00,3549.00,3547.70,3546.92,319920,11347.31,23824,240284,75.11
HAL,EQ,2023-08-21,3788.00,3787.85,3833.75,3780.85,3827.00,3820.85,3811.33,444454,16939.61,29802,190512,42.86
HINDALCO,EQ,2023-08-21,439.50,443.00,450.85,439.90,448.70,449.40,446.68,3775298,16863.64,52463,1485434,39.35
INDHOTEL,EQ,2023-08-21,381.65,381.00,384.35,377.40,379.70,379.40,379.73,3783544,14367.31,53592,1995281,52.74
INDIGO,EQ,2023-08-21,2454.30,2458.80,2463.70,2431.70,2446.15,2449.65,2448.80,595109,14573.02,42881,314290,52.81
LT,EQ,2023-08-21,2641.95,2641.85,2666.60,2623.45,2656.15,2662.25,2641.98,1376318,36361.99,86473,904888,65.75
MANAPPURAM,EQ,2023-08-21,148.05,147.50,148.20,146.30,146.95,147.10,147.14,4521572,6652.94,21184,1530368,33.85
MARUTI,EQ,2023-08-21,9456.05,9455.55,9469.00,9413.25,9434.00,9438.80,9441.38,375347,35437.95,45410,280794,74.81
PAYTM,EQ,2023-08-21,859.85,848.80,856.90,830.25,835.00,837.95,844.03,2672746,22558.85,88140,1301337,48.69
PGEL,EQ,2023-08-21,1628.60,1643.90,1643.90,1582.35,1618.90,1612.85,1599.23,51025,816.01,5317,33057,64.79
SBIN,EQ,2023-08-21,572.95,572.95,575.55,570.75,571.30,571.70,572.74,9380810,53727.33,154325,2689028,28.67
SUZLON,EQ,2023-08-21,19.80,20.10,20.15,19.80,19.90,19.90,19.97,71793107,14334.70,62551,40369594,56.23
TRENT,EQ,2023-08-21,1974.00,1973.95,2018.00,1950.05,2001.00,1999.95,1997.36,1066063,21293.08,64995,236339,22.17
