symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2023-08-08,4525.95,4547.95,4547.95,4445.00,4475.55,4476.65,4481.29,151125,6772.35,18075,67444,44.63
ADANIPORTS,EQ,2023-08-08,791.40,793.75,805.00,764.30,783.00,784.20,783.96,11993737,94025.89,190171,2390722,19.93
BEL,EQ,2023-08-08,128.55,128.70,130.00,127.60,129.25,129.15,129.05,12505272,16138.43,55051,6817916,54.52
BOSCHLTD,EQ,2023-08-08,18196.55,18269.00,18269.00,18015.00,18200.00,18156.40,18164.09,28087,5101.75,10737,13783,49.07
CUMMINSIND,EQ,2023-08-08,1751.75,1760.00,1764.00,1721.00,1735.00,1733.60,1738.99,1370375,23830.68,125613,935774,68.29
DIXON,EQ,2023-08-08,4690.35,4707.00,4925.00,4700.00,4859.00,4859.80,4852.55,2420251,117443.96,175449,491059,20.29
DLF,EQ,2023-08-08,489.15,490.40,493.20,482.10,488.10,488.25,487.37,2542925,12393.39,39229,1146270,45.08
DMART,EQ,2023-08-08,3640.35,3660.00,3686.70,3635.00,3643.00,3648.45,3662.25,269119,9855.80,28911,183724,68.27
HAL,EQ,2023-08-08,3752.05,3770.00,3794.70,3741.75,3773.10,3775.75,3769.04,395433,14904.02,25856,151096,38.21
HINDALCO,EQ,2023-08-08,464.85,464.85,467.25,452.00,455.00,454.75,457.87,6448476,29525.94,90578,2467175,38.26
INDHOTEL,EQ,2023-08-08,394.40,395.00,396.30,384.70,388.40,388.65,388.57,2362513,9179.96,34801,1301239,55.08
INDIGO,EQ,2023-08-08,2528.45,2545.00,2565.00,2516.15,2565.00,2560.10,2543.03,750887,19095.31,45802,321613,42.83
LT,EQ,2023-08-08,2635.90,2639.05,2649.50,2628.30,2635.00,2632.20,2638.44,767310,20245.01,108359,526849,68.66
MANAPPURAM,EQ,2023-08-08,137.35,138.00,144.70,137.95,144.45,144.20,142.06,19690320,27971.34,81561,5504344,27.95
MARUTI,EQ,2023-08-08,9523.80,9539.95,9623.00,9505.00,9540.05,9542.55,9569.26,430636,41208.67,64141,255205,59.26
PAYTM,EQ,2023-08-08,850.70,840.95,849.70,827.30,828.80,830.65,835.16,2336306,19511.93,72455,654558,28.02
PGEL,EQ,2023-08-08,1611.35,1635.00,1658.00,1603.10,1655.00,1652.75,1636.72,80469,1317.05,11117,33555,41.70
SBIN,EQ,2023-08-08,567.90,571.00,574.25,568.45,573.70,573.10,571.54,25038671,143105.53,353947,10867206,43.40
SUZLON,EQ,2023-08-08,18.65,18.65,18.95,18.35,18.80,18.60,18.66,107177129,19994.08,50149,44058531,41.11
TRENT,EQ,2023-08-08,1689.80,1680.00,1719.70,1674.40,1718.00,1713.70,1695.15,322580,5468.20,22616,129277,40.08
