,30-Mar-2026
The Nifty witnessed an intraday movement of about 430.25 points.The closing index was 2.14 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 146863.59
, Traded Quantity (in Lakhs), 64740.61
, Number of Trades, 45481735
, Total Market Capitalisation (Rs. Crores), 41125214.61

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     22819.60,     22549.65,     22714.10,     22283.85,     22331.40,-488.20
,NIFTY50 EQL Wgt,     30159.40,     29847.00,     30059.10,     29502.20,     29556.95,-602.45
,NIFTY100 EQL Wgt,     30534.95,     30164.65,     30416.35,     29741.95,     29787.20,-747.75
,NIFTY100 LowVol30,     18698.00,     18507.15,     18586.10,     18278.65,     18308.40,-389.60
,NIFTY Alpha 50,     45890.35,     45227.05,     45537.40,     44390.80,     44487.95,-1402.40
,NIFTY MIDCAP 150,     19952.75,     19696.95,     19753.25,     19398.05,     19430.90,-521.85
,NIFTY SMLCAP 50,      7657.80,      7567.90,      7593.20,      7452.85,      7465.05,-192.75
,NIFTY SMLCAP 250,     14655.35,     14487.35,     14554.75,     14260.60,     14288.45,-366.90
,NIFTY MIDSML 400,     17988.25,     17765.60,     17826.05,     17497.30,     17524.35,-463.90
,NIFTY200 QUALTY30,     18574.95,     18389.70,     18573.50,     18183.25,     18207.00,-367.95
,Nifty FinSrv25 50,     26609.70,     26217.45,     26283.35,     25633.40,     25705.60,-904.10
,NIFTY AlphaLowVol,     24592.25,     24343.55,     24412.70,     23919.20,     23961.30,-630.95
,Nifty200Momentm30,     27944.50,     27566.75,     27719.45,     27000.40,     27071.65,-872.85
,Nifty100ESGSecLdr,      3786.50,      3739.45,      3768.90,      3699.15,      3707.20,-79.30
,NIFTY100 ESG,      4553.25,      4494.70,      4521.25,      4434.45,      4444.80,-108.45
,NIFTY M150 QLTY50,     21190.95,     20909.60,     21063.85,     20677.85,     20728.25,-462.70
,NIFTY INDIA MFG,     14293.10,     14126.55,     14265.40,     14011.80,     14032.55,-260.55
,Nifty200 Alpha 30,     22731.80,     22422.85,     22578.30,     22014.50,     22065.75,-666.05
,NiftyM150Momntm50,     56140.55,     55332.35,     55587.20,     54301.85,     54460.90,-1679.65
,Nifty50 USD,      8340.60,      8340.60,      8522.65,      8132.40,      8185.40,-155.20
,Nifty IT,     29541.65,     29225.60,     29439.05,     28961.40,     29062.60,-479.05
,Nifty Next 50,     62043.05,     61170.40,     61818.25,     60269.30,     60349.80,-1693.25
,Nifty Bank,     52274.60,     51527.90,     51624.50,     50105.25,     50275.35,-1999.25
,NIFTY MIDCAP 100,     54097.80,     53383.45,     53555.60,     52554.45,     52650.00,-1447.80
,Nifty 500,     21020.15,     20762.35,     20889.25,     20490.45,     20528.05,-492.10
,Nifty 100,     23400.05,     23114.15,     23289.50,     22829.95,     22875.50,-524.55
,Nifty Midcap 50,     15396.10,     15194.10,     15228.90,     14954.90,     14983.35,-412.75
,Nifty Realty,       670.15,       661.80,       667.90,       648.60,       651.15,-19.00
,Nifty Infra,      8720.40,      8612.85,      8703.55,      8543.90,      8560.95,-159.45
,Nifty Energy,     35214.80,     34893.65,     35524.10,     34799.85,     34849.70,-365.10
,Nifty FMCG,     46427.20,     46141.70,     46412.20,     45436.00,     45538.65,-888.55
,Nifty MNC,     28335.60,     28073.85,     28356.75,     27739.75,     27791.25,-544.35
,Nifty Pharma,     22565.60,     22412.90,     22468.10,     22205.90,     22232.25,-333.35
,Nifty PSE,      9676.40,      9585.15,      9761.60,      9538.65,      9559.00,-117.40
,Nifty PSU Bank,      8249.45,      8098.90,      8129.15,      7850.75,      7873.45,-376.00
,Nifty Serv Sector,     29158.00,     28758.70,     28875.35,     28282.90,     28363.60,-794.40
,Nifty Auto,     24351.95,     23969.10,     24193.10,     23708.20,     23769.60,-582.35
,Nifty Metal,     11161.65,     11154.90,     11340.60,     11087.95,     11138.40,-23.25
,Nifty Media,      1294.20,      1275.00,      1306.15,      1257.60,      1261.85,-32.35
,NIFTY SMLCAP 100,     15620.00,     15435.40,     15493.95,     15168.50,     15203.80,-416.20
,Nifty 200,     12789.20,     12630.60,     12715.90,     12468.00,     12492.10,-297.10
,Nifty Div Opps 50,      5752.00,      5692.55,      5746.40,      5632.75,      5644.30,-107.70
,Nifty Commodities,      9223.85,      9169.30,      9294.15,      9113.80,      9127.75,-96.10
,Nifty Consumption,     10559.05,     10427.15,     10515.60,     10312.95,     10334.35,-224.70
,Nifty Fin Service,     24373.20,     24012.40,     24057.80,     23450.85,     23521.80,-851.40
,Nifty50 Div Point,       279.19,       279.19,       279.19,       279.19,       279.19,0.00
,Nifty100 Liq 15,      6762.20,      6668.30,      6736.65,      6572.50,      6586.95,-175.25
,Nifty CPSE,      6929.15,      6889.05,      7026.25,      6885.80,      6900.85,-28.30
,Nifty GrowSect 15,     10572.95,     10463.35,     10540.30,     10385.55,     10408.35,-164.60
,Nifty50 PR 2x Lev,     10993.00,     10727.95,     10885.65,     10473.50,     10517.70,-475.30
,Nifty50 PR 1x Inv,       229.95,       232.80,       235.45,       231.15,       235.00,5.05
,Nifty50 TR 2x Lev,     16488.05,     16090.50,     16327.00,     15708.85,     15775.15,-712.90
,Nifty50 TR 1x Inv,       188.00,       190.30,       192.45,       188.95,       192.10,4.10
