,18-Mar-2026
The Nifty witnessed an intraday movement of about 243.8 points.The closing index was 0.83 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 107541.69
, Traded Quantity (in Lakhs), 49697.41
, Number of Trades, 35542598
, Total Market Capitalisation (Rs. Crores), 43751362.52

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     23581.15,     23632.90,     23862.25,     23618.45,     23777.80,196.65
,NIFTY50 EQL Wgt,     30926.70,     31017.10,     31301.40,     31006.30,     31203.90,277.20
,NIFTY100 EQL Wgt,     31661.60,     31749.80,     32085.60,     31718.75,     31988.25,326.65
,NIFTY100 LowVol30,     19141.95,     19181.45,     19328.15,     19177.65,     19270.60,128.65
,NIFTY Alpha 50,     47510.10,     47707.55,     48320.00,     47648.30,     48229.00,718.90
,NIFTY MIDCAP 150,     20366.95,     20412.75,     20820.35,     20383.40,     20746.80,379.85
,NIFTY SMLCAP 50,      7813.50,      7849.55,      7972.50,      7838.15,      7940.75,127.25
,NIFTY SMLCAP 250,     14889.50,     14942.65,     15206.55,     14920.45,     15153.55,264.05
,NIFTY MIDSML 400,     18332.55,     18381.95,     18729.05,     18355.45,     18668.80,336.25
,NIFTY200 QUALTY30,     18990.45,     19039.05,     19319.55,     19018.90,     19256.60,266.15
,Nifty FinSrv25 50,     28200.85,     28250.95,     28515.40,     28084.40,     28420.50,219.65
,NIFTY AlphaLowVol,     25289.60,     25333.30,     25528.00,     25332.95,     25490.00,200.40
,Nifty200Momentm30,     28967.20,     29067.80,     29469.45,     29066.85,     29401.95,434.75
,Nifty100ESGSecLdr,      3912.00,      3919.50,      3965.70,      3919.40,      3951.85,39.85
,NIFTY100 ESG,      4689.45,      4701.90,      4763.40,      4701.80,      4747.95,58.50
,NIFTY M150 QLTY50,     21588.55,     21642.10,     22113.40,     21608.95,     21994.15,405.60
,NIFTY INDIA MFG,     14782.35,     14824.35,     14965.50,     14784.00,     14921.00,138.65
,Nifty200 Alpha 30,     23579.50,     23675.20,     24009.10,     23667.90,     23962.25,382.75
,NiftyM150Momntm50,     57412.65,     57572.85,     58696.95,     57487.85,     58499.60,1086.95
,Nifty50 USD,      8844.25,      8844.25,      8993.10,      8844.25,      8887.55,43.30
,Nifty IT,     28760.90,     28912.05,     30055.60,     28912.05,     29559.30,798.40
,Nifty Next 50,     65021.60,     65200.50,     65883.40,     65050.65,     65668.50,646.90
,Nifty Bank,     54876.00,     54927.05,     55554.15,     54689.10,     55326.05,450.05
,NIFTY MIDCAP 100,     55174.40,     55289.10,     56497.80,     55253.30,     56289.85,1115.45
,Nifty 500,     21669.30,     21721.45,     21990.40,     21713.40,     21917.40,248.10
,Nifty 100,     24237.80,     24293.20,     24529.60,     24283.65,     24446.45,208.65
,Nifty Midcap 50,     15656.75,     15686.95,     16042.30,     15685.55,     15983.45,326.70
,Nifty Realty,       711.25,       711.30,       735.60,       708.90,       730.80,19.55
,Nifty Infra,      8864.20,      8887.70,      9003.75,      8887.25,      8966.75,102.55
,Nifty Energy,     35980.80,     36065.85,     36277.75,     35969.05,     36141.95,161.15
,Nifty FMCG,     48104.45,     48215.35,     48368.70,     47997.00,     48079.00,-25.45
,Nifty MNC,     29411.10,     29491.85,     29666.70,     29403.10,     29531.90,120.80
,Nifty Pharma,     22597.55,     22633.70,     22774.75,     22584.30,     22632.60,35.05
,Nifty PSE,     10004.05,     10052.85,     10090.90,     10006.00,     10048.95,44.90
,Nifty PSU Bank,      8596.95,      8615.60,      8704.50,      8610.80,      8661.95,65.00
,Nifty Serv Sector,     30249.75,     30305.30,     30668.15,     30291.35,     30540.90,291.15
,Nifty Auto,     25117.10,     25262.25,     25703.70,     25250.80,     25598.85,481.75
,Nifty Metal,     11637.35,     11635.75,     11676.15,     11503.00,     11625.45,-11.90
,Nifty Media,      1307.90,      1312.05,      1360.20,      1311.75,      1351.70,43.80
,NIFTY SMLCAP 100,     15912.90,     15976.10,     16230.70,     15946.30,     16179.15,266.25
,Nifty 200,     13209.35,     13239.05,     13396.35,     13236.10,     13351.15,141.80
,Nifty Div Opps 50,      5892.65,      5912.75,      5976.85,      5910.10,      5943.15,50.50
,Nifty Commodities,      9479.25,      9493.75,      9547.05,      9448.95,      9509.85,30.60
,Nifty Consumption,     10814.45,     10846.85,     10971.25,     10845.15,     10941.45,127.00
,Nifty Fin Service,     25724.65,     25774.55,     26012.35,     25615.40,     25927.35,202.70
,Nifty50 Div Point,       279.19,       279.19,       279.19,       279.19,       279.19,0.00
,Nifty100 Liq 15,      6987.55,      7014.15,      7072.25,      7013.70,      7057.25,69.70
,Nifty CPSE,      7064.75,      7099.30,      7113.55,      7020.80,      7055.65,-9.10
,Nifty GrowSect 15,     10697.40,     10738.10,     10919.45,     10738.10,     10830.00,132.60
,Nifty50 PR 2x Lev,     11791.60,     11841.70,     12070.65,     11839.05,     11986.60,195.00
,Nifty50 PR 1x Inv,       222.85,       222.40,       222.45,       220.25,       221.05,-1.80
,Nifty50 TR 2x Lev,     17685.85,     17760.95,     18104.30,     17757.00,     17978.30,292.45
,Nifty50 TR 1x Inv,       182.15,       181.80,       181.80,       180.05,       180.70,-1.45
,Nifty50 Value 20,     12033.90,     12062.45,     12200.00,     12050.05,     12133.50,99.60
,Nifty Mid Liq 15,     14404.65,     14432.25,     14796.55,     14431.00,     14724.25,319.60
,Nifty Pvt Bank,     26066.20,     26073.60,     26413.85,     25959.05,     26295.90,229.70
,NIFTY100 Qualty30,      5280.15,      5298.70,      5349.75,      5291.20,      5326.35,46.20
,Nifty GS 8 13Yr,      2996.03,      2996.56,      2999.49,      2993.23,      2993.90,-2.13
,Nifty GS 10Yr,      2630.20,      2630.67,      2632.40,      2627.53,      2628.57,-1.63
,Nifty GS 10Yr Cln,       885.32,       885.32,       885.92,       884.23,       884.59,-0.73
,Nifty GS 4 8Yr,      3258.44,      3259.02,      3259.76,      3257.27,      3257.27,-1.17
,Nifty GS 11 15Yr,      3266.47,      3267.10,      3269.57,      3265.68,      3266.98,0.51
,Nifty GS 15YrPlus,      3452.20,      3452.90,      3462.27,      3452.90,      3457.37,5.17
