,17-Mar-2026
The Nifty witnessed an intraday movement of about 310.2 points.The closing index was 0.74 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 107083.39
, Traded Quantity (in Lakhs), 45017.62
, Number of Trades, 35943126
, Total Market Capitalisation (Rs. Crores), 43183496.13

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     23408.80,     23493.20,     23656.80,     23346.60,     23581.15,172.35
,NIFTY50 EQL Wgt,     30694.90,     30777.45,     31029.90,     30609.70,     30926.70,231.80
,NIFTY100 EQL Wgt,     31419.80,     31527.00,     31751.80,     31337.75,     31661.60,241.80
,NIFTY100 LowVol30,     19083.50,     19128.65,     19201.60,     18989.85,     19141.95,58.45
,NIFTY Alpha 50,     46892.45,     47136.75,     47607.55,     46797.65,     47510.10,617.65
,NIFTY MIDCAP 150,     20158.45,     20255.55,     20415.70,     20103.40,     20366.95,208.50
,NIFTY SMLCAP 50,      7761.75,      7803.90,      7837.05,      7745.00,      7813.50,51.75
,NIFTY SMLCAP 250,     14804.70,     14876.60,     14929.60,     14762.20,     14889.50,84.80
,NIFTY MIDSML 400,     18172.95,     18260.75,     18374.80,     18122.60,     18332.55,159.60
,NIFTY200 QUALTY30,     18954.90,     19015.85,     19047.80,     18859.15,     18990.45,35.55
,Nifty FinSrv25 50,     27927.35,     28047.45,     28276.50,     27850.00,     28200.85,273.50
,NIFTY AlphaLowVol,     25115.30,     25162.15,     25357.05,     25039.70,     25289.60,174.30
,Nifty200Momentm30,     28613.55,     28727.50,     29035.30,     28551.20,     28967.20,353.65
,Nifty100ESGSecLdr,      3882.30,      3895.65,      3924.95,      3872.20,      3912.00,29.70
,NIFTY100 ESG,      4652.65,      4667.70,      4703.85,      4637.30,      4689.45,36.80
,NIFTY M150 QLTY50,     21437.70,     21543.65,     21644.55,     21377.20,     21588.55,150.85
,NIFTY INDIA MFG,     14593.85,     14659.25,     14824.75,     14585.85,     14782.35,188.50
,Nifty200 Alpha 30,     23280.15,     23385.65,     23625.05,     23223.15,     23579.50,299.35
,NiftyM150Momntm50,     56687.25,     56965.30,     57514.25,     56509.35,     57412.65,725.40
,Nifty50 USD,      8775.70,      8775.70,      8913.10,      8740.60,      8836.55,60.85
,Nifty IT,     29042.55,     29080.75,     29080.75,     28288.05,     28760.90,-281.65
,Nifty Next 50,     64462.30,     64722.05,     65161.40,     64261.30,     65021.60,559.30
,Nifty Bank,     54413.40,     54649.10,     54996.00,     54113.15,     54876.00,462.60
,NIFTY MIDCAP 100,     54614.95,     54880.80,     55304.70,     54446.05,     55174.40,559.45
,Nifty 500,     21498.80,     21585.05,     21729.65,     21446.15,     21669.30,170.50
,Nifty 100,     24055.40,     24143.80,     24310.70,     23992.70,     24237.80,182.40
,Nifty Midcap 50,     15497.00,     15570.75,     15692.30,     15444.75,     15656.75,159.75
,Nifty Realty,       698.65,       701.10,       714.00,       695.00,       711.25,12.60
,Nifty Infra,      8775.65,      8809.20,      8891.35,      8764.75,      8864.20,88.55
,Nifty Energy,     35682.05,     35846.60,     36087.00,     35617.70,     35980.80,298.75
,Nifty FMCG,     48468.85,     48612.60,     48612.60,     48040.15,     48104.45,-364.40
,Nifty MNC,     29245.15,     29363.95,     29491.80,     29183.25,     29411.10,165.95
,Nifty Pharma,     22547.20,     22632.80,     22733.70,     22492.95,     22597.55,50.35
