,31-Dec-2018
The Nifty witnessed an intraday movement of about 70.35 points.The closing index was 0.02 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 22048.97
, Traded Quantity (in Lakhs), 10081.31
, Number of Trades, 8238718
, Total Market Capitalisation (Rs. Crores), 14279082.51

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     10859.90,     10913.20,     10923.55,     10853.20,     10862.55,2.65
,NIFTY50 EQL Wgt,     12080.05,     12140.85,     12159.00,     12090.35,     12100.85,20.8
,NIFTY100 EQL Wgt,     13073.60,     13127.50,     13156.75,     13100.75,     13115.25,41.65
,NIFTY100 LowVol30,      8586.55,      8615.30,      8631.95,      8588.10,      8604.70,18.15
,NIFTY Alpha 50,     12141.25,     12209.65,     12219.10,     12158.55,     12191.25,50
,Nifty IT,     14385.80,     14458.50,     14481.40,     14394.55,     14440.30,54.5
,Nifty Next 50,     28063.20,     28161.30,     28261.00,     28110.50,     28178.80,115.6
,Nifty Bank,     27125.25,     27267.80,     27286.50,     27105.00,     27160.20,34.95
,NIFTY MIDCAP 100,     17792.85,     17878.85,     17924.60,     17832.45,     17875.50,82.65
,Nifty 500,      9152.55,      9194.65,      9207.10,      9159.30,      9170.00,17.45
,Nifty 100,     11101.65,     11154.10,     11167.40,     11100.35,     11110.15,8.5
,Nifty Midcap 50,      4911.90,      4936.10,      4954.40,      4923.95,      4930.95,19.05
,Nifty Realty,       233.20,       234.45,       236.05,       231.95,       232.35,-.85
,Nifty Infra,      3177.40,      3185.25,      3195.50,      3170.00,      3175.30,-2.1
,Nifty Energy,     14369.80,     14411.70,     14431.60,     14279.90,     14334.85,-34.95
,Nifty FMCG,     30544.00,     30633.85,     30729.05,     30486.50,     30516.65,-27.35
,Nifty MNC,     13879.80,     13942.90,     13955.50,     13887.60,     13941.85,62.05
,Nifty Pharma,      8814.20,      8866.95,      8905.30,      8824.20,      8868.70,54.5
,Nifty PSE,      3381.85,      3383.20,      3394.55,      3377.95,      3389.35,7.5
,Nifty PSU Bank,      3079.90,      3103.15,      3112.05,      3084.55,      3088.00,8.1
,Nifty Serv Sector,     14922.45,     14996.15,     15009.25,     14911.05,     14934.25,11.8
,India VIX,15.2700,15.2700,16.1525,14.6500,16.0000,0.7300
,Nifty Auto,      9223.80,      9285.80,      9304.20,      9224.25,      9235.55,11.75
,Nifty Metal,      3112.20,      3137.25,      3167.25,      3133.75,      3154.60,42.4
,Nifty Media,      2556.15,      2563.90,      2587.80,      2560.65,      2566.20,10.05
,NIFTY SMLCAP 100,      6399.70,      6424.35,      6456.90,      6423.85,      6449.15,49.45
,Nifty 200,      5748.30,      5775.55,      5783.05,      5750.35,      5755.35,7.05
,Nifty Div Opps 50,      2586.20,      2595.90,      2599.90,      2585.35,      2589.10,2.9
,Nifty Commodities,      3420.30,      3435.20,      3444.65,      3425.45,      3431.20,10.9
,Nifty Consumption,      4992.55,      5015.15,      5025.45,      4983.00,      4988.85,-3.7
,Nifty Fin Service,     11586.25,     11646.90,     11655.70,     11568.15,     11585.90,-.35
,Nifty50 Div Point,       113.60,       113.60,       113.60,       113.60,       113.60,0
,Nifty100 Liq 15,      3789.65,      3821.65,      3828.20,      3803.60,      3808.65,19
,Nifty CPSE,      2072.05,      2072.75,      2076.75,      2060.55,      2064.95,-7.1
,Nifty GrowSect 15,      6484.50,      6514.50,      6529.70,      6474.10,      6480.00,-4.5
,Nifty50 PR 2x Lev,      4539.90,      4582.10,      4590.40,      4532.10,      4539.75,-.15
,Nifty50 PR 1x Inv,       414.45,       412.60,       414.90,       412.25,       414.55,.1
,Nifty50 TR 2x Lev,      5751.75,      5805.15,      5815.65,      5741.80,      5751.50,-.25
,Nifty50 TR 1x Inv,       368.25,       366.65,       368.65,       366.30,       368.35,.1
,Nifty50 Value 20,      5133.15,      5157.05,      5161.50,      5128.55,      5136.75,3.6
,Nifty Mid Liq 15,      4094.80,      4122.05,      4133.50,      4101.90,      4110.00,15.2
,Nifty Pvt Bank,     15268.05,     15337.00,     15351.90,     15254.55,     15292.00,23.95
,NIFTY100 Qualty30,      2617.60,      2629.50,      2636.20,      2619.85,      2622.05,4.45
,Nifty GS 8 13Yr,      1824.94,      1825.30,      1829.00,      1825.30,      1828.08,3.14
,Nifty GS 10Yr,      1704.01,      1704.34,      1710.19,      1704.34,      1708.77,4.76
,Nifty GS 10Yr Cln,       921.84,       921.84,       925.12,       921.84,       924.32,2.48
,Nifty GS 4 8Yr,      1932.00,      1932.40,      1935.79,      1931.71,      1934.59,2.59
,Nifty GS 11 15Yr,      1915.25,      1915.64,      1915.96,      1913.87,      1914.68,-.57
,Nifty GS 15YrPlus,      2060.67,      2061.10,      2061.10,      2057.35,      2057.35,-3.32
,Nifty GS Compsite,      1861.26,      1861.64,      1864.50,      1861.64,      1863.17,1.91

,ADVANCES,1078
,DECLINES,728
,UNCHANGED,113

,Total securities that have hit their price bands today,193

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,RELIANCE,EQ,      1125.55,      1121.25,-0.38,810.61
,IBULHSGFIN,EQ,       849.25,       853.85,0.54,466.93
,TITAN,EQ,       922.70,       931.00,0.9,458.82
,HDFC,EQ,      1979.95,      1968.35,-0.59,451.37
,DHFL,EQ,       240.35,       249.40,3.77,440.1
,TATASTEEL,EQ,       512.85,       521.05,1.6,416.2
,MARUTI,EQ,      7505.55,      7465.50,-0.53,411.91
,BAJFINANCE,EQ,      2634.80,      2645.15,0.39,384.94
,AXISBANK,EQ,       625.05,       619.90,-0.82,376.45
,TCS,EQ,      1896.05,      1893.05,-0.16,356.48
,YESBANK,EQ,       181.45,       181.80,0.19,345.17
,DREDGECORP,EQ,       371.75,       440.80,18.57,345.02
,HDFCBANK,EQ,      2122.90,      2121.70,-0.06,311.56
,KOTAKBANK,EQ,      1241.35,      1256.50,1.22,289.98
,SBIN,EQ,       294.80,       295.90,0.37,282.44
,SUNPHARMA,EQ,       425.20,       430.50,1.25,273.69
,DRREDDY,EQ,      2621.90,      2616.50,-0.21,270.96
,ICICIBANK,EQ,       360.75,       360.15,-0.17,264.16
,INFY,EQ,       656.95,       658.95,0.3,222.39
,JSWSTEEL,EQ,       298.10,       306.75,2.9,218.69
,LT,EQ,      1439.40,      1437.55,-0.13,214.98
,JINDALSTEL,EQ,       161.05,       164.90,2.39,210.89
,PEL,EQ,      2358.15,      2381.75,1,196.68
,VEDL,EQ,       199.40,       202.20,1.4,193.85
,DMART,EQ,      1654.95,      1606.65,-2.92,191.34

,Top Five Nifty 50 Gainers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,JSWSTEEL,EQ,       306.75,       298.10,2.9
,TATASTEEL,EQ,       521.05,       512.85,1.6
,VEDL,EQ,       202.20,       199.40,1.4
,TECHM,EQ,       723.15,       714.00,1.28
,SUNPHARMA,EQ,       430.50,       425.20,1.25

,Top Five Nifty 50 Losers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,INFRATEL,EQ,       259.00,       263.00,-1.52
,BHARTIARTL,EQ,       312.50,       316.55,-1.28
,HINDPETRO,EQ,       253.25,       255.90,-1.04
,IOC,EQ,       137.05,       138.20,-0.83
,AXISBANK,EQ,       619.90,       625.05,-0.82

,Securities Price Volume Data in Normal market
,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE ,TRADED QUANTITY
,20MICRONS,EQ,        42.20,                  1193909.25,28399
,21STCENMGM,EQ,        24.25,                     1569.85,64
,3IINFOTECH,EQ,         3.60,                  2817190.45,777434
,3MINDIA,EQ,     20824.40,                 22751144.15,1088
,3PLAND,EQ,        12.00,                     5017.05,408
,5PAISA,EQ,       245.65,                  1227700.85,5035
,63MOONS,EQ,        98.80,                 22590164.00,226778
,8KMILES,EQ,       140.95,                 34349391.60,239522
,A2ZINFRA,EQ,        13.05,                  1224461.55,93888
,AARON,SM,        44.25,                   775650.00,18000
,AARTIDRUGS,EQ,       576.65,                  3281463.85,5703
,AARTIIND,EQ,      1443.70,                 31271545.95,21774
,AARVEEDEN,EQ,        25.20,                   166941.85,6617
,AARVI,SM,        41.60,                    83200.00,2000
,AAVAS,EQ,       857.50,                115161290.05,137147
,ABAN,EQ,        74.75,                 23691762.70,316609
,ABBOTINDIA,EQ,      7516.65,                 16067730.45,2140
,ABFRL,EQ,       202.50,                108301579.65,531390
,ABGSHIP,BZ,         2.10,                   115572.95,57811
,ABMINTLTD,BE,        16.45,                     5395.60,328
,ABSLNN50ET,EQ,       291.00,                     5238.00,18
,ACCELYA,EQ,       949.95,                  3520465.15,3711
,ACE,EQ,        91.20,                  5750526.90,62501
,ADANIENT,EQ,       161.00,                628276226.35,3890636
,ADANIGAS,EQ,       100.80,                 39917565.45,394322
,ADANIGREEN,EQ,        41.85,                  8873649.25,211687
,ADANIPOWER,EQ,        50.95,                284791692.95,5589391
,ADANITRANS,EQ,       198.40,                 25447740.75,127476
,ADFFOODS,EQ,       269.65,                 18125115.90,67356
,ADHUNIK,EQ,         2.15,                    73558.20,34424
,ADHUNIKIND,EQ,        46.20,                   764600.70,16596
,ADLABS,EQ,        11.00,                  1458956.85,131819
,ADORWELD,EQ,       374.15,                  4507276.45,12051
,ADROITINFO,EQ,        17.15,                    25612.50,1465
,ADSL,EQ,        14.05,                   329757.05,23339
,ADVANIHOTR,EQ,        64.15,                   315381.65,4931
,ADVENZYMES,EQ,       176.75,                  6196326.55,34867
,AEGISCHEM,EQ,       204.10,                 55464551.05,276250
,AGARIND,EQ,       211.50,                  1356411.00,6369
,AGCNET,EQ,        74.50,                   666372.20,8751
,AGLSL,EQ,        64.15,                   105877.70,1659
,AGRITECH,BE,        62.45,                   188956.45,2992
,AGROPHOS,SM,        50.00,                  7831200.00,156000
,AHLADA,SM,       142.00,                   566500.00,4000
,AHLEAST,EQ,       249.00,                    66693.20,269
,AHLUCONT,EQ,       326.50,                 39380575.50,119452
,AHLWEST,EQ,       300.10,                    41229.65,135
,AIAENG,EQ,      1677.15,                 47889233.45,28576
,AIFL,EQ,        24.30,                 14292313.20,566829
,AIONJSW,EQ,        39.85,                   935470.10,23436
,AIRAN,SM,        60.00,                   150000.00,2500
