,12-Dec-2018
The Nifty witnessed an intraday movement of about 191.4 points.The closing index was 1.79 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 32070.56
, Traded Quantity (in Lakhs), 15900.3
, Number of Trades, 11482558
, Total Market Capitalisation (Rs. Crores), 14053239.6

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,     10549.15,     10591.00,     10752.20,     10560.80,     10737.60,188.45
,NIFTY50 EQL Wgt,     11629.20,     11682.60,     11895.30,     11665.85,     11877.75,248.55
,NIFTY100 EQL Wgt,     12550.05,     12605.00,     12827.90,     12593.60,     12812.20,262.15
,NIFTY100 LowVol30,      8369.10,      8400.05,      8552.65,      8382.10,      8538.70,169.6
,NIFTY Alpha 50,     12028.15,     12099.35,     12344.20,     12096.30,     12335.95,307.8
,Nifty IT,     14579.60,     14640.15,     14756.50,     14521.20,     14738.55,158.95
,Nifty Next 50,     26842.65,     26967.10,     27471.65,     26950.45,     27440.85,598.2
,Nifty Bank,     26163.40,     26286.25,     26672.70,     26214.75,     26643.85,480.45
,NIFTY MIDCAP 100,     16972.05,     17042.65,     17431.90,     17039.65,     17419.80,447.75
,Nifty 500,      8845.15,      8882.20,      9031.60,      8865.00,      9021.60,176.45
,Nifty 100,     10761.75,     10805.45,     10974.55,     10778.15,     10960.45,198.7
,Nifty Midcap 50,      4634.45,      4653.25,      4759.65,      4651.90,      4753.50,119.05
,Nifty Realty,       223.55,       224.80,       234.15,       224.65,       233.30,9.75
,Nifty Infra,      2976.35,      2991.60,      3056.40,      2986.60,      3051.45,75.1
,Nifty Energy,     13709.50,     13744.60,     13948.45,     13680.80,     13912.90,203.4
,Nifty FMCG,     29562.95,     29656.35,     30169.40,     29573.65,     30085.40,522.45
,Nifty MNC,     13439.05,     13493.30,     13756.00,     13485.65,     13735.95,296.9
,Nifty Pharma,      8746.60,      8779.40,      8859.45,      8691.00,      8801.50,54.9
,Nifty PSE,      3151.00,      3160.65,      3210.85,      3154.85,      3204.50,53.5
,Nifty PSU Bank,      2880.80,      2907.40,      2944.95,      2896.35,      2940.80,60
,Nifty Serv Sector,     14506.55,     14571.00,     14779.30,     14517.75,     14757.00,250.45
,India VIX,17.9450,17.9450,17.9450,15.4175,15.8100,-2.1350
,Nifty Auto,      8846.80,      8889.40,      9175.70,      8866.65,      9166.15,319.35
,Nifty Metal,      3055.35,      3072.25,      3139.65,      3068.35,      3133.05,77.7
,Nifty Media,      2497.40,      2505.25,      2536.70,      2500.15,      2531.40,34
,NIFTY SMLCAP 100,      6033.10,      6073.35,      6217.70,      6073.30,      6214.35,181.25
,Nifty 200,      5561.70,      5584.35,      5676.35,      5572.35,      5669.55,107.85
,Nifty Div Opps 50,      2502.85,      2512.15,      2554.35,      2504.40,      2550.50,47.65
,Nifty Commodities,      3286.10,      3299.90,      3365.00,      3295.90,      3359.00,72.9
,Nifty Consumption,      4806.70,      4822.10,      4931.10,      4816.60,      4923.85,117.15
,Nifty Fin Service,     11081.65,     11126.50,     11297.30,     11095.45,     11279.75,198.1
,Nifty50 Div Point,       106.94,       106.94,       106.94,       106.94,       106.94,0
,Nifty100 Liq 15,      3589.45,      3622.10,      3702.70,      3616.55,      3696.75,107.3
,Nifty CPSE,      1931.25,      1937.60,      1973.90,      1934.00,      1968.75,37.5
,Nifty GrowSect 15,      6300.75,      6316.55,      6454.80,      6309.00,      6447.80,147.05
,Nifty50 PR 2x Lev,      4301.05,      4334.35,      4465.30,      4310.90,      4453.90,152.85
,Nifty50 PR 1x Inv,       425.75,       424.15,       425.30,       417.65,       418.20,-7.55
,Nifty50 TR 2x Lev,      5442.35,      5484.50,      5650.15,      5454.80,      5635.80,193.45
,Nifty50 TR 1x Inv,       378.50,       377.10,       378.10,       371.35,       371.85,-6.65
,Nifty50 Value 20,      5056.60,      5073.05,      5153.65,      5052.40,      5147.20,90.6
,Nifty Mid Liq 15,      3817.70,      3831.70,      3948.70,      3829.85,      3934.80,117.1
,Nifty Pvt Bank,     14746.25,     14811.65,     15056.65,     14770.75,     15041.80,295.55
,NIFTY100 Qualty30,      2553.60,      2562.00,      2611.80,      2556.85,      2608.75,55.15
,Nifty GS 8 13Yr,      1801.45,      1801.81,      1812.36,      1801.81,      1811.21,9.76
,Nifty GS 10Yr,      1683.15,      1683.48,      1696.35,      1683.48,      1693.17,10.02
,Nifty GS 10Yr Cln,       913.52,       913.52,       920.72,       913.52,       918.94,5.42
,Nifty GS 4 8Yr,      1909.01,      1909.41,      1918.23,      1909.41,      1916.26,7.25
,Nifty GS 11 15Yr,      1886.38,      1886.76,      1896.67,      1886.76,      1896.67,10.29
,Nifty GS 15YrPlus,      2020.41,      2020.83,      2031.06,      2020.83,      2030.97,10.56
,Nifty GS Compsite,      1838.40,      1838.77,      1849.34,      1838.77,      1847.90,9.5

,ADVANCES,1474
,DECLINES,311
,UNCHANGED,86

,Total securities that have hit their price bands today,224

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,RELIANCE,EQ,      1097.55,      1110.50,1.18,1385.98
,YESBANK,EQ,       177.85,       186.60,4.92,1330.89
,DRREDDY,EQ,      2716.15,      2586.35,-4.78,886.09
,ICICIBANK,EQ,       342.80,       349.95,2.09,859.76
,KOTAKBANK,EQ,      1218.70,      1237.15,1.51,814.7
,IBULHSGFIN,EQ,       692.90,       734.30,5.97,725.24
,HEROMOTOCO,EQ,      3038.80,      3258.65,7.23,701.81
,SUNPHARMA,EQ,       422.30,       431.45,2.17,697.26
,SBIN,EQ,       281.25,       285.25,1.42,618.77
,HDFCBANK,EQ,      2059.55,      2085.30,1.25,590.81
,TVSMOTOR,EQ,       552.30,       570.60,3.31,520.77
,MARUTI,EQ,      7305.35,      7471.85,2.28,479.41
,INFY,EQ,       674.50,       678.50,0.59,467.6
,TCS,EQ,      2000.00,      2016.80,0.84,446.63
,AXISBANK,EQ,       604.25,       619.95,2.6,443.01
,HDFC,EQ,      1905.25,      1940.20,1.83,428.77
,TATASTEEL,EQ,       500.75,       520.25,3.89,420.52
,BAJFINANCE,EQ,      2426.75,      2493.95,2.77,418.74
,CPSEETF,EQ,        22.49,        22.92,1.91,379.39
,TATAMOTORS,EQ,       158.10,       164.10,3.8,367.44
,TITAN,EQ,       933.15,       929.95,-0.34,302.43
,BHARTIARTL,EQ,       290.25,       305.55,5.27,279.43
,JUBLFOOD,EQ,      1255.95,      1232.90,-1.84,279.28
,ITC,EQ,       274.70,       276.05,0.49,277.3
,JINDALSTEL,EQ,       146.75,       156.25,6.47,265.03

,Top Five Nifty 50 Gainers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,HEROMOTOCO,EQ,      3258.65,      3038.80,7.23
,IBULHSGFIN,EQ,       734.30,       692.90,5.97
,UPL,EQ,       790.05,       747.95,5.63
,BHARTIARTL,EQ,       305.55,       290.25,5.27
,ADANIPORTS,EQ,       374.45,       355.75,5.26

,Top Five Nifty 50 Losers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,DRREDDY,EQ,      2586.35,      2716.15,-4.78
,INFRATEL,EQ,       250.70,       253.15,-0.97
,HINDPETRO,EQ,       219.30,       220.10,-0.36
,TITAN,EQ,       929.95,       933.15,-0.34

,Securities Price Volume Data in Normal market
,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE ,TRADED QUANTITY
,20MICRONS,EQ,        43.55,                  1820566.75,41633
,21STCENMGM,EQ,        24.50,                     1665.40,68
,3IINFOTECH,EQ,         3.75,                  8331470.70,2219817
,3MINDIA,EQ,     22459.70,                 62623149.00,2830
,3PLAND,BE,        12.05,                    44429.90,3752
,5PAISA,EQ,       195.00,                  2150991.20,11079
,63MOONS,EQ,        96.20,                 66462048.70,688783
,8KMILES,EQ,       164.75,                224447369.95,1450270
,A2ZINFRA,EQ,        13.30,                  3456867.70,260056
,AAKASH,SM,        25.00,                    50000.00,2000
,AARTIDRUGS,EQ,       559.50,                  8986031.05,16074
,AARTIIND,EQ,      1456.50,                 94223976.05,65839
,AARVEEDEN,EQ,        24.90,                    43844.40,1758
,AAVAS,EQ,       805.55,                 46418782.80,57679
,ABAN,EQ,        74.00,                 38596696.10,520990
,ABBOTINDIA,EQ,      7503.80,                 21990497.85,2957
,ABFRL,EQ,       200.65,                846898436.20,4240615
,ABGSHIP,BZ,         2.10,                   449012.60,217015
,ABMINTLTD,BE,        16.45,                       16.45,1
,ACCELYA,EQ,       964.90,                  2124817.60,2177
,ACE,EQ,        96.40,                 32541921.30,337638
,ADANIENT,EQ,       156.10,                676381916.70,4377945
,ADANIGAS,EQ,        98.05,                113567873.60,1142024
,ADANIGREEN,EQ,        44.80,                 19942616.40,444342
,ADANIPOWER,EQ,        52.80,                732015418.95,13963680
,ADANITRANS,EQ,       216.35,                 26501888.70,122487
,ADFFOODS,EQ,       264.35,                 13292562.25,51011
,ADHUNIK,EQ,         2.55,                    64894.80,26147
,ADHUNIKIND,EQ,        50.90,                   434061.95,8475
,ADLABS,EQ,        10.85,                  1683345.50,157496
,ADORWELD,EQ,       354.95,                  1216382.90,3424
,ADROITINFO,EQ,        19.15,                    11353.05,581
,ADSL,EQ,        14.15,                  1095797.20,79527
,ADVANIHOTR,EQ,        60.65,                   233908.50,3874
,ADVENZYMES,EQ,       176.15,                  3777756.15,21440
,AEGISCHEM,EQ,       206.05,                 22393943.00,108339
,AGARIND,EQ,       171.00,                    22012.90,128
,AGCNET,EQ,        64.60,                    52797.50,825
,AGLSL,EQ,        66.40,                   301929.70,4512
,AGRITECH,BE,        64.40,                   301432.95,4694
,AGROPHOS,SM,        46.65,                 10913700.00,234000
,AHLEAST,EQ,       252.05,                   245173.40,974
,AHLUCONT,EQ,       279.40,                   495030.90,1766
,AHLWEST,EQ,       298.05,                    41149.10,138
,AIAENG,EQ,      1658.05,                 70048430.80,43405
,AIFL,EQ,        20.25,                   394004.25,19457
,AIONJSW,EQ,        35.50,                  2274418.15,64310
,AIRAN,SM,        58.00,                   745125.00,12500
,AISL,SM,        67.00,                   238080.00,3600
,AJANTPHARM,EQ,      1096.10,                255265221.80,236178
,AJMERA,EQ,       142.25,                  4839076.40,34091
