,03-Oct-2013
The Nifty witnessed an intraday movement of about 114.9 points.The closing index was 2.24 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 12266.97
, Traded Quantity (in Lakhs), 6170.65
, Number of Trades, 6483809
, Total Market Capitalisation (Rs. Crores), 6338429.93

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,CNX Nifty,      5780.05,      5819.10,      5917.60,      5802.70,      5909.70,129.65
,CNX IT,      8181.65,      8244.70,      8374.20,      8234.15,      8360.85,179.2
,CNX Nifty Junior,     11289.95,     11339.90,     11522.35,     11339.90,     11487.95,198
,BANK Nifty,      9883.30,      9946.30,     10241.45,      9888.70,     10222.95,339.65
,CNX Midcap,      7037.35,      7054.60,      7157.80,      7054.60,      7147.90,110.55
,CNX 500,      4422.90,      4448.00,      4517.15,      4443.25,      4512.65,89.75
,CNX 100,      5665.10,      5701.40,      5794.75,      5690.10,      5788.00,122.9
,Nifty Midcap 50,      1908.15,      1914.45,      1956.00,      1913.25,      1953.35,45.2
,CNX Realty,       154.00,       154.85,       157.90,       153.70,       157.20,3.2
,CNX Infra,      2149.95,      2166.20,      2200.60,      2153.70,      2195.50,45.55
,CNX Energy,      7446.50,      7478.80,      7635.55,      7475.60,      7624.00,177.5
,CNX FMCG,     17667.10,     17790.75,     17790.75,     17474.25,     17533.70,-133.4
,CNX MNC,      5711.50,      5750.90,      5814.45,      5710.60,      5795.55,84.05
,CNX Pharma,      7382.50,      7422.70,      7519.40,      7422.70,      7467.30,84.8
,CNX PSE,      2452.65,      2468.20,      2499.35,      2467.50,      2494.40,41.75
,CNX PSU Bank,      2172.85,      2178.10,      2227.05,      2167.00,      2223.55,50.7
,CNX Service,      6904.85,      6953.60,      7092.05,      6923.65,      7083.60,178.75
,India VIX,        25.77,        25.77,        25.89,        24.93,        25.17,-.6
,CNX AUTO,      4727.10,      4750.80,      4856.35,      4742.80,      4843.55,116.45
,CNX Metal,      2064.30,      2075.95,      2152.55,      2075.95,      2145.60,81.3
,CNX Media,      1599.40,      1609.60,      1667.15,      1608.85,      1658.25,58.85
,CNX Smallcap,      2768.15,      2773.35,      2821.95,      2773.35,      2818.15,50
,CNX 200,      2861.25,      2878.30,      2924.95,      2873.80,      2921.55,60.3
,CNX Dividend Oppt,      1506.05,      1515.75,      1528.60,      1510.80,      1526.35,20.3
,CNX Commodities,      2076.50,      2087.50,      2146.90,      2087.50,      2142.85,66.35
,CNX Consumption,      2457.80,      2470.55,      2495.95,      2463.45,      2492.35,34.55
,CNX Finance,      4247.40,      4276.60,      4377.20,      4250.10,      4368.75,121.35
,Nifty Dividend,        73.34,        73.34,        73.34,        73.34,        73.34,0
,LIX 15,      2250.20,      2260.45,      2327.35,      2256.05,      2319.05,68.85

,ADVANCES,860
,DECLINES,450
,UNCHANGED,98

,Total securities that have hit their price bands today,123

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,AXISBANK,EQ,      1044.10,      1104.70,5.8,617.45
,INFY,EQ,      3015.00,      3037.15,0.73,556.65
,TCS,EQ,      1949.05,      2024.60,3.88,471.87
,YESBANK,EQ,       294.90,       310.65,5.34,432.85
,ICICIBANK,EQ,       910.75,       937.85,2.98,391.05
,HDFC,EQ,       785.90,       802.40,2.1,335.99
,SBIN,EQ,      1643.35,      1660.20,1.03,291.11
,TATAMOTORS,EQ,       335.65,       345.95,3.07,282.6
,MCDOWELL-N,EQ,      2511.00,      2489.80,-0.84,276.65
,ITC,EQ,       343.00,       338.75,-1.24,261.92
,TECHM,EQ,      1325.70,      1373.00,3.57,253.69
,SESAGOA,EQ,       175.25,       188.15,7.36,251.91
,HINDUNILVR,EQ,       619.20,       609.65,-1.54,249.94
,HCLTECH,EQ,      1071.10,      1104.60,3.13,229.14
,ZEEL,EQ,       231.05,       246.25,6.58,204.01
,TATASTEEL,EQ,       275.75,       285.85,3.66,186.51
,BHARTIARTL,EQ,       322.60,       324.30,0.53,176.24
,RELIANCE,EQ,       821.45,       846.95,3.1,174.66
,RANBAXY,EQ,       350.50,       361.85,3.24,162.75
,JETAIRWAYS,EQ,       370.25,       386.60,4.42,159.4
,LT,EQ,       800.00,       828.65,3.58,157.14
,SUNPHARMA,EQ,       590.00,       600.90,1.85,156.36
,HDFCBANK,EQ,       611.65,       636.20,4.01,152.95
,WIPRO,EQ,       471.85,       485.10,2.81,152.74
,JPASSOCIAT,EQ,        34.95,        37.60,7.58,139.82

,Top Five CNX Nifty Gainers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,JPASSOCIAT,EQ,        37.60,        34.95,7.58
,SESAGOA,EQ,       188.15,       175.25,7.36
,AMBUJACEM,EQ,       190.70,       180.00,5.94
,AXISBANK,EQ,      1104.70,      1044.10,5.8
,BANKBARODA,EQ,       524.95,       498.40,5.33

,Top Five CNX Nifty Losers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,HINDUNILVR,EQ,       609.65,       619.20,-1.54
,ITC,EQ,       338.75,       343.00,-1.24

,Securities Price Volume Data in Normal market
,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE ,TRADED QUANTITY
,20MICRONS,EQ,        30.50,                  4127550.30,135313
,3IINFOTECH,EQ,         5.65,                 12628476.10,2216066
,3MINDIA,EQ,      3018.00,                   616444.25,202
,A2ZMES,EQ,         9.80,                   784509.60,80586
,AARTIDRUGS,EQ,       185.05,                   636255.80,3395
,AARTIIND,EQ,        70.80,                   953901.15,13578
,AARVEEDEN,EQ,        30.10,                     9406.65,311
,ABAN,EQ,       225.45,                 83570165.40,371341
,ABB,EQ,       552.25,                 74931140.35,134224
,ABBOTINDIA,EQ,      1355.90,                   664694.25,489
,ABCIL,BE,        85.55,                   751743.00,8908
,ABGSHIP,EQ,       325.80,                 76600687.80,232097
,ACCELYA,EQ,       629.75,                 21635314.95,34830
,ACE,EQ,         8.45,                   822869.85,98171
,ACROPETAL,BE,         5.30,                    28874.20,5336
,ADANIPOWER,EQ,        33.20,                 73999333.40,2255587
,ADFFOODS,EQ,        47.45,                  1440053.00,30042
,ADHUNIK,BE,        28.15,                   430216.25,15158
,ADORWELD,EQ,        92.65,                   469357.75,5046
,ADSL,BE,        20.30,                   398729.15,19742
,ADVANTA,EQ,       118.45,                  1509035.95,12910
,AEGISCHEM,EQ,       127.10,                   354184.05,2767
,AFL,EQ,        20.00,                    54479.10,2724
,AFTEK,BE,         3.20,                    24828.60,7748
,AGCNET,EQ,        82.85,                    78478.15,957
,AGRODUTCH,EQ,         2.00,                   363832.00,181916
,AHLEAST,EQ,       121.15,                    22473.70,186
,AHLUCONT,EQ,        17.95,                   195318.70,10892
,AHLWEST,EQ,        95.00,                    43493.50,455
,AHMEDFORGE,EQ,        87.15,                   915594.00,10547
,AIAENG,EQ,       337.60,                  7020004.35,20904
,AICHAMP,BE,        17.50,                       17.50,1
,AIL,EQ,       338.55,                 12042982.20,35828
,AJANTPHARM,EQ,       739.65,                 42292682.60,56963
,AJMERA,EQ,        65.25,                   797261.05,12527
,AKSHOPTFBR,EQ,        15.20,                   494504.15,32920
,AKZOINDIA,EQ,       836.60,                  5795414.15,6930
,ALBK,EQ,        81.25,                157347641.75,1957987
,ALCHEM,EQ,        34.90,                    46431.60,1338
,ALEMBICLTD,EQ,        13.85,                  1586194.15,115822
,ALKALI,EQ,        15.85,                    39506.35,2477
,ALKYLAMINE,EQ,       145.00,                  1450000.00,10000
,ALLCARGO,EQ,        96.35,                   438273.70,4553
,ALOKTEXT,EQ,         8.30,                 14738642.55,1774536
,ALPHAGEO,BE,        33.40,                    24612.40,737
,ALSTOMT&D,EQ,       138.90,                  2616384.95,18749
,AMAR,BE,         7.75,                   120567.95,15641
,AMARAJABAT,EQ,       307.20,                 44760880.05,145570
,AMARJOTHI,EQ,        39.00,                      351.00,9
,AMDIND,EQ,        10.85,                       54.25,5
,AMRUTANJAN,EQ,       112.75,                  1209987.60,10682
,AMTEKAUTO,EQ,        61.45,                  4680969.00,76230
,AMTEKINDIA,EQ,        62.50,                   635659.30,10176
,ANANTRAJ,EQ,        42.00,                 31632473.20,743711
,ANDHRABANK,EQ,        54.05,                 79570435.80,1486121
,ANDHRACEMT,EQ,         4.75,                    61187.70,12780
,ANDHRSUGAR,EQ,        99.95,                   919058.20,9166
,ANGIND,BE,         6.95,                   512251.00,73180
,ANIKINDS,BE,        21.90,                     6789.50,310
,ANKITMETAL,EQ,        12.25,                  3029818.55,242425
,ANSALAPI,EQ,        16.15,                   699614.00,43434
,ANSALHSG,EQ,        15.40,                   245438.65,16597
,ANTGRAPHIC,EQ,          .25,                     1986.75,9863
,APARINDS,EQ,        90.00,                   318663.05,3583
,APCOTEXIND,EQ,       120.65,                   937973.15,7536
,APLAPOLLO,EQ,       154.00,                    73535.30,476
,APLLTD,EQ,       141.60,                 17677483.10,124326
,APOLLOTYRE,EQ,        66.50,                116888437.65,1753264
,APPAPER,EQ,       313.65,                 38134202.25,122744
,APTECHT,EQ,        62.05,                  8091849.25,130511
,AQUA,EQ,         2.50,                  4699764.75,1811358
,ARCHIDPLY,EQ,         6.90,                     1239.30,192
