symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2025-11-06,5258.00,5280.50,5172.00,5228.00,5205.00,5244.00,302941,1588966647.00,23999,INE117A01022
ADANIPORTS,EQ,2025-11-06,1452.10,1466.30,1434.30,1436.80,1435.70,1444.40,2745063,3982168706.10,89710,INE742F01042
DMART,EQ,2025-11-06,4182.40,4191.40,4071.90,4082.20,4089.00,4182.40,487314,2002392604.30,51155,INE192R01011
BEL,EQ,2025-11-06,411.00,415.00,407.45,408.80,408.80,415.15,12786294,5249985979.20,162710,INE263A01024
BOSCHLTD,EQ,2025-11-06,37950.00,37950.00,36845.00,37020.00,37100.00,37850.00,28881,1071288960.00,12795,INE323A01026
CUMMINSIND,EQ,2025-11-06,4309.10,4364.80,4244.20,4316.10,4314.60,4316.80,693125,2985949855.40,78695,INE298A01020
DIXON,EQ,2025-11-06,15257.00,15324.00,15050.00,15079.00,15090.00,15254.00,229915,3482005791.00,58751,INE935N01020
DLF,EQ,2025-11-06,770.00,773.50,756.50,758.35,758.90,774.60,2753925,2101156167.65,58889,INE271C01023
ETERNAL,EQ,2025-11-06,308.50,311.65,303.55,305.65,305.30,313.50,44725332,13747011910.85,280633,INE758T01015
HINDALCO,EQ,2025-11-06,788.00,795.00,770.15,788.40,786.55,831.40,34786635,27201452543.05,437565,INE038A01020
HAL,EQ,2025-11-06,4650.00,4686.60,4575.00,4593.60,4590.00,4685.80,768664,3554384857.90,62925,INE066F01020
INDIGO,EQ,2025-11-06,5750.00,5833.50,5679.50,5693.00,5684.00,5637.00,2249415,12929708084.00,153234,INE646L01027
LT,EQ,2025-11-06,3945.00,3978.00,3872.10,3881.60,3893.00,3924.40,1749063,6831060755.10,199865,INE018A01030
MANAPPURAM,EQ,2025-11-06,266.80,277.40,266.50,274.00,274.00,266.45,9529258,2608311023.00,64215,INE522D01027
MARUTI,EQ,2025-11-06,15534.00,15534.00,15309.00,15452.00,15449.00,15374.00,429800,6633579488.00,80278,INE585B01010
PAYTM,EQ,2025-11-06,1310.00,1333.80,1292.70,1320.60,1321.90,1268.00,10267401,13524954596.10,215458,INE982J01020
PGEL,EQ,2025-11-06,569.90,572.45,547.10,550.10,551.00,568.75,1529475,848375135.95,48436,INE457L01029
SBIN,EQ,2025-11-06,969.65,971.40,955.30,960.75,959.85,957.60,23088096,22216670805.60,295608,INE062A01020
SUZLON,EQ,2025-11-06,61.50,61.50,59.46,59.61,59.50,59.99,147235071,8846082829.33,206401,INE040H01021
INDHOTEL,EQ,2025-11-06,715.00,738.30,694.05,697.00,697.00,743.20,12158028,8613667764.70,165135,INE053A01029
TRENT,EQ,2025-11-06,4660.60,4704.10,4635.00,4679.20,4674.00,4660.60,476465,2227128105.40,48767,INE849A01020
