symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2010-06-16,57258,24316,42.47
BEL,EQ,2010-06-16,57555,31766,55.19
BOSCHLTD,EQ,2010-06-16,38291,6061,15.83
CUMMINSIND,EQ,2010-06-16,478629,348963,72.91
DLF,EQ,2010-06-16,8732902,2711046,31.04
HINDALCO,EQ,2010-06-16,14186472,4607407,32.48
INDHOTEL,EQ,2010-06-16,1111437,589668,53.05
INDHOTEL,N4,2010-06-16,4244,1093,25.75
LT,EQ,2010-06-16,881704,507886,57.60
MARUTI,EQ,2010-06-16,616333,296678,48.14
SBIN,EQ,2010-06-16,1414155,581101,41.09
SUZLON,EQ,2010-06-16,17382760,3915300,22.52
TRENT,EQ,2010-06-16,5632,2873,51.01
