symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2010-06-01,129898,76643,59.00
BEL,EQ,2010-06-01,53753,45487,84.62
BOSCHLTD,EQ,2010-06-01,335,130,38.81
CUMMINSIND,EQ,2010-06-01,199901,172084,86.08
DLF,EQ,2010-06-01,6179309,1353106,21.90
HINDALCO,EQ,2010-06-01,11739507,3064677,26.11
INDHOTEL,EQ,2010-06-01,1219953,613599,50.30
INDHOTEL,N4,2010-06-01,388,134,34.54
LT,EQ,2010-06-01,804833,369066,45.86
MARUTI,EQ,2010-06-01,1452405,537028,36.98
SBIN,EQ,2010-06-01,1442336,501450,34.77
SUZLON,EQ,2010-06-01,22999758,6242612,27.14
TRENT,EQ,2010-06-01,1944,1648,84.77
