symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2010-06-04,55208,20986,38.01
BEL,EQ,2010-06-04,10748,6491,60.39
BOSCHLTD,EQ,2010-06-04,4212,3415,81.08
CUMMINSIND,EQ,2010-06-04,107720,69635,64.64
DLF,EQ,2010-06-04,5206359,870691,16.72
HINDALCO,EQ,2010-06-04,19675237,6845631,34.79
INDHOTEL,EQ,2010-06-04,790327,374759,47.42
INDHOTEL,N4,2010-06-04,153,153,100.00
LT,EQ,2010-06-04,683935,324082,47.38
MARUTI,EQ,2010-06-04,883335,370960,42.00
SBIN,EQ,2010-06-04,1947874,560761,28.79
SUZLON,EQ,2010-06-04,16604378,3162039,19.04
TRENT,EQ,2010-06-04,4515,2795,61.90
