symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2014-01-28,25837,9708,37.57
ADANIPORTS,EQ,2014-01-28,1453706,854243,58.76
BEL,EQ,2014-01-28,232896,230930,99.16
BOSCHLTD,EQ,2014-01-28,4520,3002,66.42
CUMMINSIND,EQ,2014-01-28,167543,150038,89.55
DLF,EQ,2014-01-28,8473262,1958432,23.11
HINDALCO,EQ,2014-01-28,4513345,1486123,32.93
INDHOTEL,EQ,2014-01-28,148657,96319,64.79
LT,EQ,2014-01-28,2314629,1293630,55.89
MANAPPURAM,EQ,2014-01-28,1534805,792163,51.61
MARUTI,EQ,2014-01-28,6599087,2638908,39.99
PGEL,EQ,2014-01-28,2206,352,15.96
SBIN,EQ,2014-01-28,1829691,444030,24.27
SBIN,N1,2014-01-28,3,3,100.00
SBIN,N2,2014-01-28,5,5,100.00
SBIN,N3,2014-01-28,7,7,100.00
SBIN,N5,2014-01-28,274,268,97.81
SUZLON,EQ,2014-01-28,10909806,3329132,30.52
TRENT,EQ,2014-01-28,4755,2054,43.20
