symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2016-04-18,1342.90,1351.90,-0.0067,0.0226,,0.4203
ADANIPORTS,2016-04-18,231.30,233.55,-0.0097,0.0273,,0.5082
BEL,2016-04-18,1206.15,1194.05,0.0101,0.0201,,0.3745
BOSCHLTD,2016-04-18,20060.65,20029.05,0.0016,0.0212,,0.3936
CUMMINSIND,2016-04-18,888.10,906.20,-0.0202,0.0198,,0.3783
DLF,2016-04-18,125.05,121.85,0.0259,0.0343,,0.6477
HINDALCO,2016-04-18,97.05,96.30,0.0078,0.0359,,0.6668
INDHOTEL,2016-04-18,108.55,105.15,0.0318,0.0200,,0.3993
INDIGO,2016-04-18,1053.55,1030.90,0.0217,0.0322,,0.6056
LT,2016-04-18,1253.00,1234.90,0.0146,0.0197,,0.3706
MANAPPURAM,2016-04-18,38.10,38.20,-0.0026,0.0243,,0.4509
MARUTI,2016-04-18,3718.95,3731.60,-0.0034,0.0226,,0.4184
PGEL,2016-04-18,129.25,126.55,0.0211,0.0508,,0.9457
SBIN,2016-04-18,186.75,191.90,-0.0272,0.0266,,0.5082
SUZLON,2016-04-18,15.25,14.55,0.0470,0.0289,,0.5789
TRENT,2016-04-18,1660.00,1692.15,-0.0192,0.0211,,0.4012
