symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2020-06-10,101930,43793,42.96
ADANIPORTS,EQ,2020-06-10,2324983,437016,18.80
BEL,EQ,2020-06-10,9420639,2071284,21.99
BOSCHLTD,EQ,2020-06-10,58612,17412,29.71
CUMMINSIND,EQ,2020-06-10,607746,88620,14.58
DIXON,EQ,2020-06-10,31501,15898,50.47
DLF,EQ,2020-06-10,7195413,853203,11.86
DMART,EQ,2020-06-10,215499,123296,57.21
HAL,EQ,2020-06-10,22713,12996,57.22
HINDALCO,EQ,2020-06-10,17278403,5237510,30.31
INDHOTEL,EQ,2020-06-10,5223047,2602567,49.83
INDIGO,EQ,2020-06-10,6034267,2766701,45.85
LT,EQ,2020-06-10,5176121,2408016,46.52
MANAPPURAM,EQ,2020-06-10,8806495,1221465,13.87
MARUTI,EQ,2020-06-10,1432292,180964,12.63
PGEL,EQ,2020-06-10,14569,11246,77.19
SBIN,EQ,2020-06-10,67335901,11188551,16.62
SBIN,N2,2020-06-10,29,25,86.21
SBIN,N5,2020-06-10,494,494,100.00
SBIN,N6,2020-06-10,5,4,80.00
SUZLON,EQ,2020-06-10,41054393,19589782,47.72
TRENT,EQ,2020-06-10,209117,88779,42.45
