symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2014-03-07,802.25,779.60,0.0286,0.0335,,0.6343
ADANIPORTS,2014-03-07,186.90,179.15,0.0424,0.0228,,0.4662
BEL,2014-03-07,977.30,981.80,-0.0046,0.0156,,0.2904
BOSCHLTD,2014-03-07,9317.60,9255.65,0.0067,0.0111,,0.2082
CUMMINSIND,2014-03-07,514.10,507.15,0.0136,0.0211,,0.3955
DLF,2014-03-07,166.90,152.15,0.0925,0.0235,,0.6133
HINDALCO,2014-03-07,124.55,120.80,0.0306,0.0287,,0.5502
INDHOTEL,2014-03-07,71.40,72.00,-0.0084,0.0289,,0.5368
LT,2014-03-07,1198.65,1142.50,0.0480,0.0147,,0.3534
MANAPPURAM,2014-03-07,22.15,22.65,-0.0223,0.0352,,0.6610
MARUTI,2014-03-07,1735.05,1650.45,0.0500,0.0198,,0.4356
PGEL,2014-03-07,160.45,161.00,-0.0034,0.0284,,0.5254
SBIN,2014-03-07,1649.65,1577.40,0.0448,0.0138,,0.3305
SUZLON,2014-03-07,10.60,10.65,-0.0047,0.0263,,0.4872
TRENT,2014-03-07,1001.10,1004.45,-0.0033,0.0124,,0.2312
