symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2014-03-24,799.40,781.30,0.0229,0.0263,,0.4986
ADANIPORTS,2014-03-24,178.50,181.60,-0.0172,0.0215,,0.4069
BEL,2014-03-24,1057.85,1009.95,0.0463,0.0155,,0.3592
BOSCHLTD,2014-03-24,10106.25,10332.15,-0.0221,0.0172,,0.3343
CUMMINSIND,2014-03-24,559.30,558.90,0.0007,0.0232,,0.4299
DLF,2014-03-24,171.60,170.75,0.0050,0.0313,,0.5808
HINDALCO,2014-03-24,121.60,121.20,0.0033,0.0269,,0.4986
INDHOTEL,2014-03-24,70.05,70.90,-0.0121,0.0239,,0.4471
LT,2014-03-24,1230.35,1219.45,0.0089,0.0170,,0.3171
MANAPPURAM,2014-03-24,21.40,21.05,0.0165,0.0279,,0.5216
MARUTI,2014-03-24,1886.30,1872.50,0.0073,0.0246,,0.4566
PGEL,2014-03-24,166.85,166.35,0.0030,0.0491,,0.9094
SBIN,2014-03-24,1725.60,1703.50,0.0129,0.0163,,0.3076
SUZLON,2014-03-24,9.90,10.05,-0.0150,0.0243,,0.4547
TRENT,2014-03-24,1047.65,1053.80,-0.0059,0.0167,,0.3114
