symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2025-05-26,219984,104947,47.71
ADANIPORTS,EQ,2025-05-26,1024835,460898,44.97
BEL,EQ,2025-05-26,26722908,11430506,42.77
BOSCHLTD,EQ,2025-05-26,22230,9295,41.81
CUMMINSIND,EQ,2025-05-26,338056,160768,47.56
DIXON,EQ,2025-05-26,375656,183715,48.91
DLF,EQ,2025-05-26,3757056,1733831,46.15
DMART,EQ,2025-05-26,139851,58641,41.93
ETERNAL,EQ,2025-05-26,89147299,54172485,60.77
HAL,EQ,2025-05-26,1593646,550247,34.53
HINDALCO,EQ,2025-05-26,6826417,2605612,38.17
INDHOTEL,EQ,2025-05-26,2505649,1245831,49.72
INDIGO,EQ,2025-05-26,556606,275862,49.56
LT,EQ,2025-05-26,1678934,883972,52.65
MANAPPURAM,EQ,2025-05-26,2098398,1119732,53.36
MARUTI,EQ,2025-05-26,214703,118721,55.30
PAYTM,EQ,2025-05-26,5514012,2066032,37.47
PGEL,EQ,2025-05-26,2152737,1080618,50.20
SBIN,EQ,2025-05-26,4965466,2019564,40.67
SUZLON,EQ,2025-05-26,127004476,44265652,34.85
TRENT,EQ,2025-05-26,640440,264979,41.37
