symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2019-04-05,1377.55,1325.45,0.0386,0.0098,,0.2560
ADANIPORTS,2019-04-05,387.15,380.20,0.0181,0.0203,,0.3859
BEL,2019-04-05,96.80,97.35,-0.0057,0.0251,,0.4662
BOSCHLTD,2019-04-05,17994.85,17832.30,0.0091,0.0120,,0.2254
CUMMINSIND,2019-04-05,714.80,715.85,-0.0015,0.0174,,0.3229
DIXON,2019-04-05,2387.05,2385.30,0.0007,0.0152,,0.2808
DLF,2019-04-05,201.60,200.85,0.0037,0.0269,,0.4986
DMART,2019-04-05,1449.30,1443.60,0.0039,0.0145,,0.2694
HAL,2019-04-05,712.95,711.85,0.0015,0.0160,,0.2961
HINDALCO,2019-04-05,215.40,210.45,0.0232,0.0191,,0.3706
INDHOTEL,2019-04-05,155.65,153.85,0.0116,0.0156,,0.2942
INDIGO,2019-04-05,1419.30,1431.95,-0.0089,0.0265,,0.4929
LT,2019-04-05,1373.80,1368.70,0.0037,0.0131,,0.2426
MANAPPURAM,2019-04-05,121.15,118.95,0.0183,0.0205,,0.3897
MARUTI,2019-04-05,7107.70,7113.10,-0.0008,0.0153,,0.2828
PGEL,2019-04-05,76.95,77.60,-0.0084,0.0429,,0.7948
SBIN,2019-04-05,317.05,321.80,-0.0149,0.0164,,0.3114
SUZLON,2019-04-05,6.70,6.70,0.0000,0.0647,,1.1979
TRENT,2019-04-05,352.80,348.55,0.0121,0.0208,,0.3897
