symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2019-04-11,1408.35,1381.55,0.0192,0.0136,,0.2675
ADANIPORTS,2019-04-11,379.45,383.45,-0.0105,0.0190,,0.3554
BEL,2019-04-11,93.30,95.55,-0.0238,0.0228,,0.4375
BOSCHLTD,2019-04-11,17831.40,17788.65,0.0024,0.0109,,0.2025
CUMMINSIND,2019-04-11,743.30,747.65,-0.0058,0.0187,,0.3477
DIXON,2019-04-11,2389.70,2404.00,-0.0060,0.0136,,0.2541
DLF,2019-04-11,177.70,180.10,-0.0134,0.0334,,0.6209
DMART,2019-04-11,1472.60,1522.30,-0.0332,0.0151,,0.3191
HAL,2019-04-11,716.70,714.20,0.0035,0.0141,,0.2617
HINDALCO,2019-04-11,211.30,211.70,-0.0019,0.0190,,0.3515
INDHOTEL,2019-04-11,151.85,152.75,-0.0059,0.0165,,0.3076
INDIGO,2019-04-11,1404.10,1394.00,0.0072,0.0238,,0.4413
LT,2019-04-11,1378.00,1371.55,0.0047,0.0116,,0.2159
MANAPPURAM,2019-04-11,127.20,120.10,0.0574,0.0199,,0.4566
MARUTI,2019-04-11,7187.85,7186.35,0.0002,0.0139,,0.2579
PGEL,2019-04-11,74.30,75.50,-0.0160,0.0381,,0.7088
SBIN,2019-04-11,314.90,310.90,0.0128,0.0155,,0.2942
SUZLON,2019-04-11,6.70,6.70,0.0000,0.0572,,1.0603
TRENT,2019-04-11,353.40,347.20,0.0177,0.0196,,0.3725
