symbol,series,date,open,high,low,close,last,previous_close,volume,value,trades,isin
ABB,EQ,2013-12-20,658.9,679.8,658.9,666,663,656.6,103266,69278286.3,4905,INE117A01022
ADANIPORTS,EQ,2013-12-20,167,168,161.6,163.2,163.75,167.2,1737990,284659603.45,16776,INE742F01042
BEL,EQ,2013-12-20,1025,1025,990,994.6,994,1005.7,24996,25029467.55,2895,INE263A01016
BOSCHLTD,EQ,2013-12-20,8961,9610,8961,9362.45,9322.05,8951.6,26734,251533571.95,8430,INE323A01026
CUMMINSIND,EQ,2013-12-20,460,491,460,477.35,477,463.7,376939,181131061.35,10547,INE298A01020
DLF,EQ,2013-12-20,157,163.7,157,162.9,162.4,158.55,5896454,950918155.7,48291,INE271C01023
HINDALCO,EQ,2013-12-20,118,120.15,118,119.45,119.85,119,5390331,643616628.55,31995,INE038A01020
INDHOTEL,EQ,2013-12-20,58.2,59.5,57.6,58.05,58.25,58.25,279393,16307818.35,1766,INE053A01029
LT,EQ,2013-12-20,1056.3,1064,1043.15,1061.1,1063,1060.95,2193676,2315829404.95,72038,INE018A01030
MANAPPURAM,EQ,2013-12-20,15,15.15,14.8,14.9,15,15,1129220,16920683.3,5416,INE522D01027
MARUTI,EQ,2013-12-20,1795,1830,1774.95,1809.65,1809,1780.55,1493300,2696740779.65,62292,INE585B01010
PGEL,EQ,2013-12-20,184.85,208.1,184.85,200.65,195.05,184.85,13406,2633363.4,288,INE457L01011
SBIN,EQ,2013-12-20,1725,1758,1720.05,1751.2,1754,1731.05,1502366,2613351781.55,71768,INE062A01012
SUZLON,EQ,2013-12-20,9.7,10.2,9.4,10.05,10.1,9.6,10147048,100087641.8,13819,INE040H01021
TRENT,EQ,2013-12-20,1161,1252.8,1151,1208.6,1204,1161.6,128968,156830912.35,10387,INE849A01012
