symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2022-01-21,2356.60,2389.30,-0.0138,0.0208,0.0208,0.3974
ADANIPORTS,2022-01-21,723.90,738.00,-0.0193,0.0245,0.0245,0.4681
BEL,2022-01-21,206.95,212.35,-0.0258,0.0239,0.0239,0.4566
BOSCHLTD,2022-01-21,16471.15,16817.75,-0.0208,0.0212,0.0211,0.4031
CUMMINSIND,2022-01-21,921.25,948.05,-0.0287,0.0201,0.0202,0.3859
DIXON,2022-01-21,4979.50,5226.70,-0.0485,0.0257,0.0259,0.4948
DLF,2022-01-21,395.10,407.85,-0.0318,0.0286,0.0286,0.5464
DMART,2022-01-21,4299.95,4483.70,-0.0418,0.0202,0.0204,0.3897
HAL,2022-01-21,1418.10,1431.05,-0.0091,0.0222,0.0221,0.4222
HINDALCO,2022-01-21,506.70,503.40,0.0065,0.0273,0.0272,0.5197
INDHOTEL,2022-01-21,206.35,209.45,-0.0149,0.0277,0.0276,0.5273
INDIGO,2022-01-21,2084.35,2091.75,-0.0035,0.0245,0.0245,0.4681
LT,2022-01-21,1956.00,2003.45,-0.0240,0.0172,0.0173,0.3305
MANAPPURAM,2022-01-21,155.15,162.20,-0.0444,0.0278,0.0279,0.5330
MARUTI,2022-01-21,8189.60,8036.35,0.0189,0.0192,0.0192,0.3668
PAYTM,2022-01-21,960.30,995.30,-0.0358,0.0181,0.0182,0.3477
PGEL,2022-01-21,752.95,803.10,-0.0645,0.0418,0.0419,0.8005
SBIN,2022-01-21,502.70,511.40,-0.0172,0.0219,0.0219,0.4184
SUZLON,2022-01-21,11.65,12.25,-0.0502,0.0366,0.0367,0.7012
TRENT,2022-01-21,1181.80,1169.95,0.0101,0.0231,0.0231,0.4413
