symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2017-08-18,1372.50,1365.60,0.0050,0.0118,,0.2197
ADANIPORTS,2017-08-18,386.20,389.30,-0.0080,0.0175,,0.3267
BEL,2017-08-18,182.50,183.15,-0.0036,0.0196,,0.3630
BOSCHLTD,2017-08-18,22034.00,22037.95,-0.0002,0.0149,,0.2751
CUMMINSIND,2017-08-18,899.00,901.50,-0.0028,0.0208,,0.3859
DLF,2017-08-18,183.45,185.20,-0.0095,0.0462,,0.8578
DMART,2017-08-18,926.25,920.80,0.0059,0.0150,,0.2789
HINDALCO,2017-08-18,230.05,230.30,-0.0011,0.0251,,0.4643
INDHOTEL,2017-08-18,123.95,126.50,-0.0204,0.0149,,0.2923
INDIGO,2017-08-18,1269.50,1278.40,-0.0070,0.0173,,0.3229
LT,2017-08-18,1130.60,1134.00,-0.0030,0.0098,,0.1815
MANAPPURAM,2017-08-18,84.80,87.80,-0.0348,0.0323,,0.6209
MARUTI,2017-08-18,7598.80,7582.45,0.0022,0.0109,,0.2025
PGEL,2017-08-18,330.25,339.40,-0.0273,0.0451,,0.8444
SBIN,2017-08-18,278.70,280.85,-0.0077,0.0194,,0.3611
SUZLON,2017-08-18,16.95,17.20,-0.0146,0.0384,,0.7145
TRENT,2017-08-18,266.40,271.90,-0.0204,0.0177,,0.3420
