symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2017-08-08,1391.75,1405.90,-0.0101,0.0111,,0.2102
ADANIPORTS,2017-08-08,414.80,414.25,0.0013,0.0119,,0.2197
BEL,2017-08-08,181.85,181.80,0.0003,0.0113,,0.2102
BOSCHLTD,2017-08-08,24189.40,24353.85,-0.0068,0.0109,,0.2044
CUMMINSIND,2017-08-08,936.30,946.15,-0.0105,0.0199,,0.3725
DLF,2017-08-08,178.60,191.35,-0.0690,0.0151,,0.4280
DMART,2017-08-08,902.30,923.80,-0.0235,0.0157,,0.3114
HINDALCO,2017-08-08,234.90,227.65,0.0314,0.0175,,0.3554
INDHOTEL,2017-08-08,129.95,129.05,0.0069,0.0143,,0.2675
INDIGO,2017-08-08,1295.50,1287.65,0.0061,0.0153,,0.2847
LT,2017-08-08,1171.20,1179.95,-0.0074,0.0100,,0.1891
MANAPPURAM,2017-08-08,104.35,106.30,-0.0185,0.0206,,0.3917
MARUTI,2017-08-08,7755.90,7838.65,-0.0106,0.0083,,0.1624
PGEL,2017-08-08,330.75,335.35,-0.0138,0.0395,,0.7336
SBIN,2017-08-08,303.65,311.20,-0.0246,0.0151,,0.3019
SUZLON,2017-08-08,16.65,17.30,-0.0383,0.0216,,0.4375
TRENT,2017-08-08,277.20,281.75,-0.0163,0.0163,,0.3114
