,07-Dec-2016
The Nifty witnessed an intraday movement of about 112.95 points.The closing index was 0.5 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 15900.05
, Traded Quantity (in Lakhs), 8268.97
, Number of Trades, 7021445
, Total Market Capitalisation (Rs. Crores), 10455639.4

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty 50,      8143.15,      8168.40,      8190.45,      8077.50,      8102.05,-41.1
,Nifty IT,      9834.95,      9865.65,      9871.70,      9764.20,      9777.90,-57.05
,Nifty Next 50,     21937.35,     22027.70,     22047.30,     21786.20,     21916.15,-21.2
,Nifty Bank,     18420.90,     18515.50,     18588.75,     17952.60,     18234.15,-186.75
,Nifty MID100 Free,     14684.35,     14759.05,     14767.15,     14538.30,     14621.75,-62.6
,Nifty 500,      7001.60,      7026.60,      7037.75,      6948.95,      6971.20,-30.4
,Nifty 100,      8380.90,      8408.30,      8426.25,      8315.60,      8344.30,-36.6
,Nifty Midcap 50,      3691.50,      3710.45,      3716.00,      3644.95,      3675.00,-16.5
,Nifty Realty,       166.20,       166.45,       168.40,       163.45,       164.20,-2
,Nifty Infra,      2759.25,      2772.30,      2777.30,      2744.15,      2752.40,-6.85
,Nifty Energy,      9901.70,      9926.45,      9970.60,      9884.10,      9912.95,11.25
,Nifty FMCG,     20293.20,     20371.05,     20384.10,     20096.90,     20137.35,-155.85
,Nifty MNC,      9661.40,      9699.30,      9724.75,      9589.65,      9629.30,-32.1
,Nifty Pharma,     11069.85,     11065.25,     11068.55,     10804.90,     10832.65,-237.2
,Nifty PSE,      3688.75,      3706.40,      3735.45,      3689.95,      3709.25,20.5
,Nifty PSU Bank,      3161.30,      3177.30,      3201.25,      3069.20,      3110.35,-50.95
,Nifty Serv Sector,     10349.60,     10390.40,     10430.10,     10224.50,     10300.40,-49.2
,India VIX,17.1050,17.1050,17.1100,15.5075,16.8450,-0.2600
,Nifty Auto,      9014.00,      9040.05,      9128.35,      8996.00,      9053.25,39.25
,Nifty Metal,      2781.45,      2792.05,      2802.35,      2761.25,      2786.65,5.2
,Nifty Media,      2576.10,      2585.95,      2591.55,      2542.40,      2553.55,-22.55
,Nifty SML100 Free,      5802.15,      5828.05,      5843.05,      5763.90,      5776.30,-25.85
,Nifty 200,      4362.40,      4377.75,      4385.60,      4328.50,      4344.00,-18.4
,Nifty Div Opps 50,      2085.35,      2093.35,      2095.45,      2074.80,      2078.95,-6.4
,Nifty Commodities,      3071.80,      3082.20,      3094.30,      3062.30,      3074.35,2.55
,Nifty Consumption,      3538.35,      3548.30,      3556.60,      3516.70,      3527.35,-11
,Nifty Fin Service,      7480.20,      7515.15,      7575.85,      7361.85,      7446.35,-33.85
,Nifty50 Div Point,        90.21,        90.21,        90.21,        90.21,        90.21,0
,Nifty100 Liq 15,      3473.05,      3485.45,      3500.05,      3428.45,      3454.40,-18.65
,Nifty CPSE,      2356.15,      2363.00,      2379.05,      2349.10,      2358.15,2
,Nifty GrowSect 15,      5095.00,      5108.85,      5114.05,      5065.25,      5074.00,-21
,Nifty50 PR 2x Lev,      2967.00,      2984.90,      3000.70,      2919.75,      2936.50,-30.5
,Nifty50 PR 1x Inv,       500.40,       498.95,       504.45,       497.60,       503.05,2.65
,Nifty50 TR 2x Lev,      3562.70,      3584.15,      3603.15,      3505.95,      3526.10,-36.6
,Nifty50 TR 1x Inv,       456.70,       455.35,       460.35,       454.10,       459.05,2.35
,Nifty50 Value 20,      3607.50,      3617.95,      3626.00,      3571.65,      3587.25,-20.25
,Nifty Mid Liq 15,      3084.20,      3095.60,      3105.45,      3044.85,      3080.80,-3.4
,Nifty Pvt Bank,     10154.15,     10204.75,     10239.05,      9904.15,     10064.45,-89.7
,Nifty Quality 30,      2087.40,      2092.35,      2092.95,      2069.75,      2073.40,-14
,Nifty GS 8 13Yr,      1712.95,      1713.28,      1717.50,      1694.90,      1695.72,-17.23
,Nifty GS 10Yr,      1630.64,      1630.94,      1634.74,      1612.70,      1613.08,-17.56
,Nifty GS 10Yr Cln,      1021.02,      1021.02,      1023.44,      1009.41,      1009.65,-11.37
,Nifty GS 4 8Yr,      1751.09,      1751.43,      1754.83,      1735.54,      1735.92,-15.17
,Nifty GS 11 15Yr,      1807.03,      1807.38,      1811.85,      1782.03,      1782.58,-24.45
,Nifty GS 15YrPlus,      1944.25,      1944.62,      1946.81,      1929.04,      1929.04,-15.21
,Nifty GS Compsite,      1746.90,      1747.24,      1751.10,      1727.14,      1727.76,-19.14

,ADVANCES,567
,DECLINES,1041
,UNCHANGED,70

,Total securities that have hit their price bands today,87

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR, VALUE(Rs Crs)
,SUNPHARMA,EQ,       706.15,       664.00,-5.97,870.34
,SBIN,EQ,       259.10,       255.60,-1.35,573.02
,HDFC,EQ,      1243.40,      1264.95,1.73,558.84
,YESBANK,EQ,      1193.15,      1188.25,-0.41,464.39
,AXISBANK,EQ,       455.95,       447.10,-1.94,341.99
,ICICIBANK,EQ,       261.00,       258.70,-0.88,322.02
,MARUTI,EQ,      5135.20,      5116.65,-0.36,303.7
,EICHERMOT,EQ,     22457.50,     23382.00,4.12,258.73
,TATAMOTORS,EQ,       441.10,       445.35,0.96,247.6
,TCS,EQ,      2182.35,      2154.55,-1.27,223.54
,VEDL,EQ,       229.10,       231.45,1.03,204.54
,SRTRANSFIN,EQ,       920.55,       898.20,-2.43,198.94
,TATASTEEL,EQ,       418.45,       411.90,-1.57,195.48
,ITC,EQ,       230.20,       227.20,-1.3,185.74
,BPCL,EQ,       612.95,       632.15,3.13,167.76
,HDFCBANK,EQ,      1194.45,      1181.60,-1.08,167.54
,HINDPETRO,EQ,       438.30,       447.85,2.18,166.87
,INFY,EQ,       966.50,       966.40,-0.01,163.79
,FEDERALBNK,EQ,        69.85,        69.20,-0.93,159.17
,BANKBARODA,EQ,       162.30,       157.50,-2.96,159.09
,KOTAKBANK,EQ,       734.00,       734.35,0.05,156.54
,SUNTV,EQ,       474.10,       470.05,-0.85,143.21
,PNB,EQ,       134.05,       131.40,-1.98,142.3
,LT,EQ,      1362.15,      1353.80,-0.61,141.62
,NATIONALUM,EQ,        61.75,        69.25,12.15,140.87

,Top Five Nifty 50 Gainers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,EICHERMOT,EQ,     23382.00,     22457.50,4.12
,BPCL,EQ,       632.15,       612.95,3.13
,ADANIPORTS,EQ,       277.40,       271.90,2.02
,HDFC,EQ,      1264.95,      1243.40,1.73
,IDEA,EQ,        75.45,        74.40,1.41

,Top Five Nifty 50 Losers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,SUNPHARMA,EQ,       664.00,       706.15,-5.97
,BANKBARODA,EQ,       157.50,       162.30,-2.96
,TECHM,EQ,       455.60,       465.45,-2.12
,AXISBANK,EQ,       447.10,       455.95,-1.94
,TATASTEEL,EQ,       411.90,       418.45,-1.57

,Securities Price Volume Data in Normal market
,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE ,TRADED QUANTITY
,20MICRONS,EQ,        34.80,                  1701516.20,48310
,3IINFOTECH,EQ,         5.80,                  8294113.05,1411692
,3MINDIA,EQ,     11005.20,                 24058260.15,2148
,549,MF,        11.50,                     1150.00,100
,8KMILES,EQ,       682.75,                  7743280.95,11236
,A2ZINFRA,EQ,        39.70,                 14754654.65,366802
,AARTIDRUGS,EQ,       650.35,                 12709658.20,19625
,AARTIIND,EQ,       708.25,                  5350443.75,7502
,AARVEEDEN,EQ,        82.45,                   340537.60,4102
,ABAN,EQ,       241.65,                217636956.40,893386
,ABBOTINDIA,EQ,      4755.05,                 10571509.40,2203
,ABFRL,EQ,       136.80,                 19974189.95,145656
,ABGSHIP,EQ,        31.55,                 59392373.00,1818396
,ABIRLANUVO,EQ,      1260.60,                141139437.90,112175
,ACCELYA,EQ,      1420.05,                   526630.25,371
,ACE,EQ,        48.40,                  4224701.20,86095
,ADANIENT,EQ,        69.85,                130408728.70,1854777
,ADANIPOWER,EQ,        31.80,               1248232203.55,38412048
,ADANITRANS,EQ,        58.90,                178034541.05,2951783
,ADFFOODS,EQ,       144.70,                 27405621.60,183484
,ADHUNIK,EQ,         7.05,                   114606.05,16231
,ADHUNIKIND,EQ,       111.35,                  2232918.25,20967
,ADI,EQ,       439.70,                  1281953.00,2902
,ADLABS,EQ,        82.15,                  8190513.85,99356
,ADORWELD,EQ,       282.80,                   240516.00,849
,ADSL,EQ,        33.25,                  3019297.90,89488
,ADVANIHOTR,EQ,        49.50,                    55948.70,1140
,ADVENZYMES,EQ,      2006.65,                190258430.10,93486
,AEGISCHEM,EQ,       144.30,                 13845850.90,95958
,AFL,EQ,        58.60,                   841055.20,14248
,AGARIND,EQ,       369.40,                 17614442.65,47338
,AGCNET,EQ,        95.95,                   688406.95,7167
,AGRITECH,EQ,        32.40,                   109724.50,3301
,AGROPHOS,SM,        20.75,                   502800.00,24000
,AHLEAST,EQ,       185.40,                  2242514.10,11981
,AHLUCONT,EQ,       249.95,                  4198285.55,16734
,AHLWEST,EQ,       210.00,                   120876.30,575
,AIAENG,EQ,      1267.60,                 29894428.40,23648
,AICHAMP,BE,        30.35,                       30.35,1
,AIFL,EQ,       413.95,                 23158016.55,56167
,AJANTPHARM,EQ,      1881.60,                 98995603.95,52865
,AJMERA,EQ,       145.45,                 12144436.95,82230
,AKSHOPTFBR,EQ,        24.25,                 30178286.20,1225907
,AKZOINDIA,EQ,      1408.05,                   917626.85,651
,ALANKIT,EQ,        56.80,                 44709188.15,759483
,ALBERTDAVD,EQ,       346.85,                  1137165.70,3256
,ALBK,EQ,        67.20,                165848437.00,2439835
,ALCHEM,EQ,        24.55,                   223580.45,9028
,ALEMBICLTD,EQ,        35.80,                  3119380.60,86340
,ALICON,EQ,       383.95,                   263649.60,678
,ALKALI,EQ,        67.55,                   174862.20,2585
,ALKEM,EQ,      1675.25,                 17590192.20,10451
,ALKYLAMINE,EQ,       315.00,                   758325.25,2409
,ALLCARGO,EQ,       166.30,                 10816279.50,64468
,ALLSEC,EQ,       368.10,                 48352490.60,128321
,ALMONDZ,EQ,        13.70,                    42316.55,3055
,ALOKTEXT,EQ,         2.70,                  8812914.90,3241171
,ALPA,BE,        30.25,                   117279.00,3875
,ALPHAGEO,EQ,       942.45,                  5637065.90,5921
,ALPSINDUS,EQ,         8.25,                   630106.95,75753
,AMARAJABAT,EQ,       916.75,                 81602390.15,88929
,AMBIKCO,EQ,      1047.05,                 10920774.45,10473
,AMDIND,EQ,        30.95,                   198555.45,6425
,AMRUTANJAN,EQ,       537.95,                  3297073.65,6117
,AMTEKAUTO,EQ,        37.55,                 36004485.15,946473
,AMTL,EQ,        30.45,                 10216809.50,322886
,ANANTRAJ,EQ,        41.35,                 25716193.65,612424
,ANDHRABANK,EQ,        50.65,                143103564.35,2791965
,ANDHRACEMT,EQ,         7.55,                   330965.95,43265
,ANDHRSUGAR,EQ,       211.85,                  3817731.50,17827
,ANGIND,EQ,        12.45,                   262141.75,20742
,ANIKINDS,BE,        27.65,                   101718.90,3714
,ANKITMETAL,EQ,         1.90,                    86026.75,47069
,ANSALAPI,EQ,        16.00,                   829124.55,51830
,ANSALHSG,EQ,        19.90,                   451448.20,22404
,ANTGRAPHIC,BE,         1.20,                    30932.95,25851
,APARINDS,EQ,       572.15,                  4377538.30,7669
,APCOTEXIND,EQ,       321.55,                  2210353.45,6783
,APLAPOLLO,EQ,       846.20,                 12310618.90,14219
,APLLTD,EQ,       631.45,                 13567700.65,21434
,APOLLOTYRE,EQ,       188.70,                289645735.05,1533694
,APOLSINHOT,BE,       695.00,                   112040.60,159
,APTECHT,EQ,       156.55,                 71535656.80,449891
,ARCHIDPLY,EQ,        55.45,                  2427896.15,43402
,ARCHIES,EQ,        27.60,                 99980944.80,3668567
,ARCOTECH,EQ,       410.05,                 42846728.25,105404
,ARIES,EQ,       157.10,                 73768393.00,461867
,ARIHANT,EQ,        64.05,                  1015212.35,15369
,ARMANFIN,EQ,       205.60,                  1397201.20,6729
,AROGRANITE,EQ,        68.15,                   766670.95,11161
,ARROWGREEN,EQ,       470.25,                  2458494.95,5149
,ARROWTEX,EQ,        42.40,                  8827592.35,201407
,ARSHIYA,EQ,        28.40,                   316755.55,11080
,ARSSINFRA,EQ,        66.75,                 12641072.10,185208
,ARTNIRMAN,SM,        27.00,                   162000.00,6000
,ARVIND,EQ,       339.60,                366936388.15,1072598
,ARVSMART,EQ,        68.80,                   969795.80,13817
,ASAHIINDIA,EQ,       172.30,                  1582987.70,9135
,ASAHISONG,EQ,       227.70,                  3055316.30,13311
,ASAL,EQ,        53.60,                    58382.10,1096
