symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2014-04-29,817.00,826.50,-0.0116,0.0192,,0.3592
ADANIPORTS,2014-04-29,191.55,192.15,-0.0031,0.0243,,0.4509
BEL,2014-04-29,1250.05,1241.35,0.0070,0.0211,,0.3917
BOSCHLTD,2014-04-29,10544.90,10555.90,-0.0010,0.0157,,0.2904
CUMMINSIND,2014-04-29,550.15,553.00,-0.0052,0.0180,,0.3343
DLF,2014-04-29,153.75,153.90,-0.0010,0.0264,,0.4891
HINDALCO,2014-04-29,137.20,141.25,-0.0291,0.0263,,0.5063
INDHOTEL,2014-04-29,73.10,73.25,-0.0020,0.0161,,0.2980
LT,2014-04-29,1321.40,1328.50,-0.0054,0.0178,,0.3305
MANAPPURAM,2014-04-29,22.45,22.45,0.0000,0.0200,,0.3706
MARUTI,2014-04-29,1916.50,1950.45,-0.0176,0.0154,,0.2961
PGEL,2014-04-29,138.55,135.15,0.0248,0.0370,,0.6954
SBIN,2014-04-29,2065.80,2106.20,-0.0194,0.0179,,0.3439
SUZLON,2014-04-29,14.25,14.35,-0.0070,0.0441,,0.8177
TRENT,2014-04-29,968.80,984.95,-0.0165,0.0111,,0.2197
