symbol,date,underlying_close_price,underlying_previous_close_price,underlying_log_returns,previous_day_underlying_volatility,current_day_underlying_daily_volatility,underlying_annualised_volatility
ABB,2014-04-16,831.95,815.15,0.0204,0.0218,,0.4146
ADANIPORTS,2014-04-16,194.10,187.00,0.0373,0.0234,,0.4681
BEL,2014-04-16,1204.85,1226.25,-0.0176,0.0254,,0.4776
BOSCHLTD,2014-04-16,10321.90,10224.30,0.0095,0.0161,,0.3019
CUMMINSIND,2014-04-16,559.15,569.35,-0.0181,0.0182,,0.3477
DLF,2014-04-16,158.05,166.10,-0.0497,0.0285,,0.5770
HINDALCO,2014-04-16,135.45,134.05,0.0104,0.0296,,0.5502
INDHOTEL,2014-04-16,74.65,75.50,-0.0113,0.0190,,0.3554
LT,2014-04-16,1259.90,1297.85,-0.0297,0.0137,,0.2885
MANAPPURAM,2014-04-16,22.30,22.35,-0.0022,0.0234,,0.4337
MARUTI,2014-04-16,1935.25,1927.20,0.0042,0.0178,,0.3305
PGEL,2014-04-16,138.50,140.75,-0.0161,0.0421,,0.7833
SBIN,2014-04-16,1959.40,1964.05,-0.0024,0.0189,,0.3496
SUZLON,2014-04-16,13.10,13.85,-0.0557,0.0492,,0.9476
TRENT,2014-04-16,993.25,994.35,-0.0011,0.0125,,0.2312
