symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2024-12-05,7664.20,7650.00,7682.00,7420.00,7502.00,7488.40,7489.01,424954,31824.85,64134,221207,52.05
ADANIPORTS,EQ,2024-12-05,1269.55,1274.00,1284.80,1254.20,1275.40,1277.05,1272.31,4369917,55598.90,162308,1343844,30.75
BEL,EQ,2024-12-05,312.85,314.00,315.40,310.60,314.10,314.50,313.42,17911694,56138.21,157060,8189993,45.72
BOSCHLTD,EQ,2024-12-05,35180.65,35240.00,36308.00,34966.85,36300.00,36169.50,35892.28,35438,12719.51,14623,10754,30.35
CUMMINSIND,EQ,2024-12-05,3545.30,3584.00,3584.00,3435.05,3460.00,3456.70,3465.58,554598,19220.02,51195,265605,47.89
DIXON,EQ,2024-12-05,17391.30,17400.00,17530.00,17117.85,17308.00,17298.55,17314.57,499683,86517.98,77734,122834,24.58
DLF,EQ,2024-12-05,847.95,854.00,854.00,844.40,851.50,850.25,849.43,1991220,16914.01,51420,821022,41.23
DMART,EQ,2024-12-05,3850.10,3865.00,3882.00,3822.70,3878.10,3863.95,3849.02,467723,18002.75,41339,289454,61.89
HAL,EQ,2024-12-05,4521.35,4540.00,4577.00,4513.25,4567.00,4568.85,4554.07,1129143,51421.95,66373,470188,41.64
HINDALCO,EQ,2024-12-05,663.05,664.00,673.95,658.70,670.30,670.85,667.98,5156111,34441.56,135948,2658384,51.56
INDHOTEL,EQ,2024-12-05,810.90,816.00,822.50,809.05,819.20,820.10,818.55,2535375,20753.43,65155,1469379,57.96
INDIGO,EQ,2024-12-05,4370.85,4369.00,4382.95,4315.50,4368.00,4368.55,4342.83,732476,31810.21,47803,481969,65.80
LT,EQ,2024-12-05,3789.90,3810.00,3884.00,3760.00,3828.00,3831.55,3824.55,2765170,105755.34,211606,1284366,46.45
MANAPPURAM,EQ,2024-12-05,169.59,169.86,170.95,165.55,167.90,168.33,167.56,8548829,14324.70,62260,3433176,40.16
MARUTI,EQ,2024-12-05,11129.85,11134.95,11270.00,11031.00,11176.00,11182.25,11135.26,545501,60742.94,107290,268927,49.30
PAYTM,EQ,2024-12-05,939.85,944.00,971.00,937.50,959.00,955.85,956.18,10074052,96326.54,209860,2223109,22.07
PGEL,EQ,2024-12-05,772.80,773.00,825.00,769.95,778.00,776.50,795.93,3853578,30671.66,149014,1518690,39.41
SBIN,EQ,2024-12-05,859.70,860.00,871.45,855.60,864.25,865.45,864.78,14716036,127261.61,242317,6030572,40.98
SUZLON,EQ,2024-12-05,67.72,68.20,68.80,66.88,68.32,68.26,67.77,56295912,38149.12,153025,22701082,40.32
TRENT,EQ,2024-12-05,6823.80,6869.95,7074.95,6722.00,7050.00,6970.10,6892.38,1140361,78598.00,137931,561125,49.21
