symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2024-12-11,7693.25,7703.00,7787.00,7650.00,7723.85,7728.75,7725.65,173332,13391.02,18041,69719,40.22
ADANIPORTS,EQ,2024-12-11,1248.75,1254.10,1258.35,1230.75,1231.95,1233.80,1239.73,2595435,32176.49,95424,1082203,41.70
BEL,EQ,2024-12-11,314.85,314.90,316.50,313.00,313.85,314.10,314.71,9281006,29208.69,139038,5214319,56.18
BOSCHLTD,EQ,2024-12-11,35927.55,36100.00,36332.95,35860.70,36330.00,36217.55,36113.76,13857,5004.28,7297,5332,38.48
CUMMINSIND,EQ,2024-12-11,3526.20,3527.90,3647.80,3517.05,3600.45,3604.50,3600.21,554451,19961.41,46801,266024,47.98
DIXON,EQ,2024-12-11,17514.05,17499.40,17585.00,17403.00,17523.10,17528.55,17497.12,237872,41620.75,42598,71612,30.11
DLF,EQ,2024-12-11,868.40,863.00,882.65,863.00,873.50,875.75,877.28,3124962,27414.58,88358,1558070,49.86
DMART,EQ,2024-12-11,3816.90,3700.00,3760.00,3671.35,3718.00,3708.30,3721.62,1839723,68467.41,146939,822353,44.70
HAL,EQ,2024-12-11,4627.70,4624.55,4660.00,4591.55,4650.00,4649.70,4634.71,767757,35583.29,54445,366137,47.69
HINDALCO,EQ,2024-12-11,668.90,671.00,679.80,668.05,670.00,670.50,674.01,3418716,23042.39,75076,1353860,39.60
INDHOTEL,EQ,2024-12-11,838.55,837.90,846.45,833.75,836.70,836.40,839.87,2299448,19312.46,45889,1526151,66.37
INDIGO,EQ,2024-12-11,4477.00,4453.05,4489.65,4452.55,4476.20,4465.55,4473.48,261785,11710.91,31462,163737,62.55
LT,EQ,2024-12-11,3923.15,3923.15,3947.65,3902.00,3913.15,3916.75,3920.30,1237958,48531.62,133277,833110,67.30
MANAPPURAM,EQ,2024-12-11,175.57,175.23,178.69,174.10,177.55,177.61,177.09,6612018,11709.31,32356,3265698,49.39
MARUTI,EQ,2024-12-11,11198.20,11229.90,11320.85,11220.60,11291.95,11277.75,11282.80,226584,25565.03,39648,119947,52.94
PAYTM,EQ,2024-12-11,967.00,971.40,973.20,952.00,955.50,955.60,959.47,3921575,37626.20,96029,1185312,30.23
PGEL,EQ,2024-12-11,849.85,860.00,868.20,840.65,847.95,848.40,853.52,802400,6848.67,29249,312021,38.89
SBIN,EQ,2024-12-11,867.50,867.50,869.85,860.95,861.80,861.60,864.62,7006973,60583.37,167495,3163485,45.15
SUZLON,EQ,2024-12-11,66.55,66.42,67.20,65.85,66.07,66.12,66.44,32530712,21612.70,122093,14437995,44.38
TRENT,EQ,2024-12-11,6878.05,6893.90,7100.00,6834.80,7050.00,7063.30,6982.41,1037764,72460.89,108082,525748,50.66
