symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2021-11-11,123304,35001,28.39
ADANIPORTS,EQ,2021-11-11,2325810,369222,15.87
BEL,EQ,2021-11-11,7810609,2712506,34.73
BOSCHLTD,EQ,2021-11-11,119078,36436,30.60
CUMMINSIND,EQ,2021-11-11,527215,303564,57.58
DIXON,EQ,2021-11-11,294989,96592,32.74
DLF,EQ,2021-11-11,8079167,1856952,22.98
DMART,EQ,2021-11-11,735028,207668,28.25
HAL,EQ,2021-11-11,1620715,511214,31.54
HINDALCO,EQ,2021-11-11,7789754,2339626,30.03
INDHOTEL,EQ,2021-11-11,7249373,2128128,29.36
INDIGO,EQ,2021-11-11,1105941,155826,14.09
LT,EQ,2021-11-11,7061537,4177836,59.16
MANAPPURAM,EQ,2021-11-11,5289170,1072634,20.28
MARUTI,EQ,2021-11-11,486991,270578,55.56
PGEL,EQ,2021-11-11,28457,13754,48.33
SBIN,EQ,2021-11-11,23086898,8852924,38.35
SUZLON,EQ,2021-11-11,14038609,8184298,58.30
TRENT,EQ,2021-11-11,979707,286807,29.27
