symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2021-11-15,91793,40541,44.17
ADANIPORTS,EQ,2021-11-15,2434426,472144,19.39
BEL,EQ,2021-11-15,2867513,763318,26.62
BOSCHLTD,EQ,2021-11-15,53207,13784,25.91
CUMMINSIND,EQ,2021-11-15,876359,632583,72.18
DIXON,EQ,2021-11-15,254771,86004,33.76
DLF,EQ,2021-11-15,3385226,421253,12.44
DMART,EQ,2021-11-15,324397,144122,44.43
HAL,EQ,2021-11-15,668841,345153,51.60
HINDALCO,EQ,2021-11-15,8882843,2410442,27.14
INDHOTEL,EQ,2021-11-15,9594836,2334980,24.34
INDIGO,EQ,2021-11-15,1313934,188792,14.37
LT,EQ,2021-11-15,1127678,622960,55.24
MANAPPURAM,EQ,2021-11-15,20118316,3463921,17.22
MARUTI,EQ,2021-11-15,314414,155358,49.41
PGEL,EQ,2021-11-15,36715,22523,61.35
SBIN,EQ,2021-11-15,13328183,4698458,35.25
SUZLON,EQ,2021-11-15,21136719,13970927,66.10
TRENT,EQ,2021-11-15,724923,320277,44.18
