symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2021-11-09,595914,338207,56.75
ADANIPORTS,EQ,2021-11-09,3456614,590552,17.08
BEL,EQ,2021-11-09,17252200,4157008,24.10
BOSCHLTD,EQ,2021-11-09,107274,18487,17.23
CUMMINSIND,EQ,2021-11-09,1040287,435562,41.87
DIXON,EQ,2021-11-09,478929,106121,22.16
DLF,EQ,2021-11-09,5558139,1419235,25.53
DMART,EQ,2021-11-09,180363,58255,32.30
HAL,EQ,2021-11-09,787936,416437,52.85
HINDALCO,EQ,2021-11-09,8628327,4052265,46.96
INDHOTEL,EQ,2021-11-09,11701669,2530555,21.63
INDIGO,EQ,2021-11-09,734072,213177,29.04
LT,EQ,2021-11-09,3550645,2047153,57.66
MANAPPURAM,EQ,2021-11-09,7836730,1749310,22.32
MARUTI,EQ,2021-11-09,632879,328438,51.90
PGEL,EQ,2021-11-09,71505,37139,51.94
SBIN,EQ,2021-11-09,25451967,10868864,42.70
SUZLON,EQ,2021-11-09,16348919,10079279,61.65
TRENT,EQ,2021-11-09,1034509,477309,46.14
