symbol,series,date,previous_close,open_price,high_price,low_price,last_price,close_price,avg_price,ttl_trd_qnty,turnover_lacs,no_of_trades,deliv_qty,deliv_per
ABB,EQ,2026-03-05,5830.50,5844.00,6000.50,5833.50,5915.00,5929.00,5919.25,268401,15887.32,26369,122709,45.72
ADANIPORTS,EQ,2026-03-05,1434.40,1447.20,1505.50,1447.20,1489.20,1499.30,1478.87,3236481,47863.32,106475,1564735,48.35
BEL,EQ,2026-03-05,446.85,448.80,467.90,445.85,462.00,460.00,461.22,38023711,175372.28,321232,14712901,38.69
BOSCHLTD,EQ,2026-03-05,33390.00,33450.00,33715.00,33005.00,33305.00,33230.00,33280.57,22632,7532.06,11033,9431,41.67
CUMMINSIND,EQ,2026-03-05,4584.80,4629.00,4806.90,4620.00,4804.10,4791.40,4739.23,957444,45375.46,87029,616596,64.40
DIXON,EQ,2026-03-05,10136.00,10249.00,10294.00,9993.00,10192.00,10224.00,10129.91,587096,59472.28,87670,161806,27.56
DLF,EQ,2026-03-05,569.05,571.45,589.35,571.45,586.00,585.15,581.48,7827655,45516.20,76944,4980820,63.63
DMART,EQ,2026-03-05,3760.90,3763.00,3853.00,3726.60,3850.00,3835.40,3802.46,516200,19628.29,41929,284123,55.04
ETERNAL,EQ,2026-03-05,240.73,244.50,244.50,234.00,240.49,240.14,237.79,44324414,105397.14,309419,18161453,40.97
HAL,EQ,2026-03-05,3876.80,3870.00,3949.00,3840.90,3894.90,3891.80,3891.63,2469764,96114.05,115025,1144373,46.34
HINDALCO,EQ,2026-03-05,921.80,930.00,983.50,926.40,956.70,954.95,968.50,16533658,160128.83,436862,6031160,36.48
INDHOTEL,EQ,2026-03-05,633.75,638.00,641.85,614.10,630.85,629.70,624.81,4257521,26601.60,100304,2399337,56.36
INDIGO,EQ,2026-03-05,4392.90,4389.30,4558.90,4318.00,4495.00,4512.80,4427.57,2629784,116435.42,152310,1340595,50.98
LENSKART,EQ,2026-03-05,523.80,524.00,530.75,517.05,527.45,524.70,522.19,1389673,7256.75,38078,501057,36.06
LT,EQ,2026-03-05,3882.60,3924.20,4072.90,3908.90,4027.00,4038.70,3992.61,4996312,199483.11,263610,2606988,52.18
MANAPPURAM,EQ,2026-03-05,269.25,270.25,273.10,263.40,267.50,267.30,267.45,3505279,9374.96,41582,1528705,43.61
MARUTI,EQ,2026-03-05,14158.00,14300.00,14570.00,14081.00,14471.00,14415.00,14273.13,448650,64036.38,64922,269028,59.96
PAYTM,EQ,2026-03-05,1045.50,1047.10,1065.00,1031.40,1048.70,1052.90,1047.75,2172348,22760.88,57053,845078,38.90
PGEL,EQ,2026-03-05,592.95,597.00,617.80,583.10,615.00,614.45,601.90,2091798,12590.62,30374,557785,26.67
SBIN,EQ,2026-03-05,1174.50,1181.00,1183.20,1150.60,1168.50,1169.50,1165.03,22100665,257478.50,281615,14295949,64.69
SUZLON,EQ,2026-03-05,39.93,40.25,40.64,39.22,40.30,40.25,39.86,89173308,35547.30,141838,32325575,36.25
TRENT,EQ,2026-03-05,3756.80,3765.00,3804.80,3713.50,3786.00,3790.90,3756.19,715303,26868.13,66315,389036,54.39
