symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2016-01-25,41164,22198,53.93
ADANIPORTS,EQ,2016-01-25,1804218,627931,34.80
BEL,EQ,2016-01-25,224364,78531,35.00
BOSCHLTD,EQ,2016-01-25,7935,2787,35.12
CUMMINSIND,EQ,2016-01-25,399094,339106,84.97
DLF,EQ,2016-01-25,8165215,1258983,15.42
HINDALCO,EQ,2016-01-25,3930042,886041,22.55
INDHOTEL,D1,2016-01-25,13915,10378,74.58
INDHOTEL,EQ,2016-01-25,676754,543805,80.35
INDIGO,EQ,2016-01-25,6958344,1461083,21.00
LT,EQ,2016-01-25,1648544,545774,33.11
MANAPPURAM,EQ,2016-01-25,1737851,1143259,65.79
MARUTI,EQ,2016-01-25,608634,304756,50.07
PGEL,EQ,2016-01-25,5815,2113,36.34
SBIN,EQ,2016-01-25,17534650,7394303,42.17
SBIN,N3,2016-01-25,6,4,66.67
SBIN,N5,2016-01-25,541,500,92.42
SUZLON,EQ,2016-01-25,32313733,14288706,44.22
TRENT,EQ,2016-01-25,3377,1626,48.15
