symbol,series,date,quantity_traded,deliverable_quantity,delivery_pct
ABB,EQ,2016-01-01,16523,11006,66.61
ADANIPORTS,EQ,2016-01-01,1347893,405124,30.06
BEL,EQ,2016-01-01,231288,105030,45.41
BOSCHLTD,EQ,2016-01-01,19323,4830,25.00
CUMMINSIND,EQ,2016-01-01,34420,19504,56.66
DLF,EQ,2016-01-01,13839642,3148647,22.75
HINDALCO,EQ,2016-01-01,2806421,344255,12.27
INDHOTEL,D1,2016-01-01,21299,11956,56.13
INDHOTEL,EQ,2016-01-01,3602977,3028496,84.06
INDIGO,EQ,2016-01-01,4914713,669438,13.62
LT,EQ,2016-01-01,751822,216329,28.77
MANAPPURAM,EQ,2016-01-01,2754581,1291054,46.87
MARUTI,EQ,2016-01-01,243597,66147,27.15
PGEL,EQ,2016-01-01,8119,3032,37.34
SBIN,EQ,2016-01-01,6449426,1376633,21.35
SBIN,N3,2016-01-01,30,30,100.00
SBIN,N5,2016-01-01,599,578,96.49
SUZLON,EQ,2016-01-01,35890463,14591854,40.66
TRENT,EQ,2016-01-01,6896,1598,23.17
